Season,Date,HomeTeam,AwayTeam,Outcome,EarlierOdds,ClosingOdds,EarlierNoVigProbability,ClosingNoVigProbability
2018-19,2018-12-29,Brighton,Everton,H,3.54,3.27,0.27743138553696395,0.2997702211016725
2018-19,2018-12-29,Fulham,Huddersfield,H,2.09,2.07,0.4690603306571029,0.47325418830526605
2018-19,2018-12-29,Leicester,Cardiff,H,1.58,1.6,0.6197843876528452,0.6116203200248562
2018-19,2018-12-29,Liverpool,Arsenal,H,1.5,1.39,0.652793824230892,0.7016034589331142
2018-19,2018-12-29,Tottenham,Wolves,H,1.37,1.47,0.7118184123057035,0.664863714931525
2018-19,2018-12-29,Watford,Newcastle,H,1.81,1.79,0.5410600359888762,0.547033203075188
2018-19,2018-12-30,Burnley,West Ham,H,3.39,3.86,0.28954186254069536,0.2540003967901049
2018-19,2018-12-30,Crystal Palace,Chelsea,H,5.17,5.19,0.1896303555569167,0.18862242616976943
2018-19,2018-12-30,Man United,Bournemouth,H,1.37,1.39,0.7121097446980402,0.703043949372536
2018-19,2018-12-30,Southampton,Man City,H,9.96,12.58,0.0979819329140035,0.07685190355026283
2018-19,2019-01-01,Arsenal,Fulham,H,1.34,1.39,0.7200968301295073,0.6962630034893889
2018-19,2019-01-01,Cardiff,Tottenham,H,7.19,8.88,0.13496982135455107,0.10896132966269584
2018-19,2019-01-01,Everton,Leicester,H,2.01,2.0,0.48815433548348747,0.49005508460599667
2018-19,2019-01-02,Bournemouth,Watford,H,2.63,2.6,0.3732902029803475,0.37751041811754876
2018-19,2019-01-02,Chelsea,Southampton,H,1.27,1.26,0.7616262593488554,0.7650050864699899
2018-19,2019-01-02,Huddersfield,Burnley,H,2.17,2.49,0.45161964035838853,0.3942194501227638
2018-19,2019-01-02,Newcastle,Man United,H,5.87,5.93,0.16573121672729021,0.16375093684667272
2018-19,2019-01-02,West Ham,Brighton,H,1.99,2.05,0.4925137696686078,0.4787697378377924
2018-19,2019-01-02,Wolves,Crystal Palace,H,2.04,2.34,0.4809143039608307,0.41936120450226577
2018-19,2019-01-03,Man City,Liverpool,H,2.06,2.0,0.4755254514202079,0.49044417385780076
2018-19,2019-01-12,Brighton,Liverpool,H,9.78,10.06,0.09888283453355604,0.0963313805918199
2018-19,2019-01-12,Burnley,Fulham,H,2.39,2.47,0.4090919276649462,0.39644273090434007
2018-19,2019-01-12,Cardiff,Huddersfield,H,2.26,2.16,0.4331151487113132,0.45317220543806647
2018-19,2019-01-12,Chelsea,Newcastle,H,1.22,1.2,0.7940908314926044,0.8073326771653544
2018-19,2019-01-12,Crystal Palace,Watford,H,2.27,2.36,0.43107769423558895,0.41438335809806837
2018-19,2019-01-12,Leicester,Southampton,H,1.93,1.96,0.5067729261398942,0.49800904627517684
2018-19,2019-01-12,West Ham,Arsenal,H,3.53,3.58,0.2779448923113946,0.27377229312822243
2018-19,2019-01-13,Everton,Bournemouth,H,1.76,1.71,0.5560337017575648,0.5721273885350318
2018-19,2019-01-13,Tottenham,Man United,H,2.07,2.11,0.47360606215759565,0.46446885939550486
2018-19,2019-01-14,Man City,Wolves,H,1.19,1.2,0.8128895649575768,0.8077142183372328
2018-19,2019-01-19,Arsenal,Chelsea,H,3.09,3.36,0.31742274963948,0.2920884671086626
2018-19,2019-01-19,Bournemouth,West Ham,H,2.34,2.14,0.4183281225975091,0.4573868824363999
2018-19,2019-01-19,Liverpool,Crystal Palace,H,1.19,1.24,0.8105458376269564,0.7788650815540805
2018-19,2019-01-19,Man United,Brighton,H,1.32,1.38,0.7375966308988116,0.7048208293559929
2018-19,2019-01-19,Newcastle,Cardiff,H,1.97,2.13,0.4960318613913195,0.45902112610708434
2018-19,2019-01-19,Southampton,Everton,H,2.76,2.94,0.3545630091751506,0.33265261967211873
2018-19,2019-01-19,Watford,Burnley,H,1.64,1.78,0.594567787440388,0.5488914505393292
2018-19,2019-01-19,Wolves,Leicester,H,2.38,2.35,0.4123131436164323,0.417837209898893
2018-19,2019-01-20,Fulham,Tottenham,H,5.49,5.58,0.17721141664803636,0.17396661995714355
2018-19,2019-01-20,Huddersfield,Man City,H,21.51,24.77,0.04483867823374597,0.03901945390007272
2018-19,2019-01-29,Arsenal,Cardiff,H,1.22,1.22,0.7898029644421585,0.7897400927537412
2018-19,2019-01-29,Fulham,Brighton,H,2.42,2.5,0.4045939104325814,0.39171830134502045
2018-19,2019-01-29,Huddersfield,Everton,H,4.06,3.72,0.24091992562773162,0.26332108281566763
2018-19,2019-01-29,Man United,Burnley,H,1.29,1.34,0.7499381867452602,0.7212799426428177
2018-19,2019-01-29,Newcastle,Man City,H,14.57,15.43,0.0664837232618631,0.06260102175120247
2018-19,2019-01-29,Wolves,West Ham,H,2.1,1.99,0.46542059969577626,0.4906233421750663
2018-19,2019-01-30,Bournemouth,Chelsea,H,5.55,5.71,0.17584077077575927,0.1707180643591551
2018-19,2019-01-30,Liverpool,Leicester,H,1.24,1.24,0.7788785194228695,0.7795209465133734
2018-19,2019-01-30,Southampton,Crystal Palace,H,2.39,2.52,0.4094190610010175,0.38811745959480987
2018-19,2019-01-30,Tottenham,Watford,H,1.65,1.58,0.5902372813191233,0.6172772304175058
2018-19,2019-02-02,Brighton,Watford,H,2.65,2.5,0.36918042825159303,0.39171830134502045
2018-19,2019-02-02,Burnley,Southampton,H,2.59,2.59,0.3780523371424027,0.37752952782147337
2018-19,2019-02-02,Cardiff,Bournemouth,H,3.31,3.43,0.29658186872473896,0.28603171287709905
2018-19,2019-02-02,Chelsea,Huddersfield,H,1.22,1.23,0.7929068115783497,0.7880255128491725
2018-19,2019-02-02,Crystal Palace,Fulham,H,2.05,2.06,0.4769463984602545,0.47432306574373223
2018-19,2019-02-02,Everton,Wolves,H,2.44,2.74,0.4011460995462887,0.35734576052575007
2018-19,2019-02-02,Tottenham,Newcastle,H,1.43,1.44,0.6789549865084612,0.6757135898684851
2018-19,2019-02-03,Leicester,Man United,H,3.84,3.9,0.25581655676630577,0.25166499715732193
2018-19,2019-02-03,Man City,Arsenal,H,1.32,1.26,0.736792718401051,0.7710204119693027
2018-19,2019-02-04,West Ham,Liverpool,H,7.52,8.97,0.12886135789387887,0.10802625974022416
2018-19,2019-02-06,Everton,Man City,H,9.59,9.95,0.10149554081865995,0.09735456178270269
2018-19,2019-02-09,Brighton,Burnley,H,2.06,2.05,0.47580753882657467,0.4780965028478384
2018-19,2019-02-09,Crystal Palace,West Ham,H,2.13,1.98,0.4585907094968728,0.4938710250488541
2018-19,2019-02-09,Fulham,Man United,H,5.57,5.1,0.17560184922080202,0.19184867524350924
2018-19,2019-02-09,Huddersfield,Arsenal,H,5.69,5.65,0.17144487305111444,0.17243538816271287
2018-19,2019-02-09,Liverpool,Bournemouth,H,1.2,1.17,0.8063124062326161,0.8286107453057722
2018-19,2019-02-09,Southampton,Cardiff,H,1.78,1.86,0.5482674974707992,0.5252889914288787
2018-19,2019-02-09,Watford,Everton,H,2.41,2.56,0.40597099779696966,0.3826062226266993
2018-19,2019-02-10,Man City,Chelsea,H,1.51,1.58,0.6473925862072455,0.6183885296496627
2018-19,2019-02-10,Tottenham,Leicester,H,1.72,1.78,0.5684398141271828,0.5509135615239221
2018-19,2019-02-11,Wolves,Newcastle,H,1.69,1.81,0.5793858823170142,0.5416194942362583
2018-19,2019-02-22,Cardiff,Watford,H,3.08,3.15,0.31759474910014823,0.31071171656378405
2018-19,2019-02-22,West Ham,Fulham,H,1.96,2.06,0.49847980499567524,0.4742348350769778
2018-19,2019-02-23,Bournemouth,Wolves,H,2.88,3.2,0.34005247499417574,0.305487404410155
2018-19,2019-02-23,Burnley,Tottenham,H,5.52,6.18,0.17731847272551188,0.15829886058494813
2018-19,2019-02-23,Leicester,Crystal Palace,H,2.24,2.3,0.43846599483610715,0.4271398747390397
2018-19,2019-02-23,Newcastle,Huddersfield,H,1.85,1.91,0.5280486977653648,0.5111361373007083
2018-19,2019-02-24,Arsenal,Southampton,H,1.53,1.58,0.6349993847030706,0.6170271294058227
2018-19,2019-02-24,Man United,Liverpool,H,3.16,3.59,0.3110222296762714,0.2733960869984258
2018-19,2019-02-26,Cardiff,Everton,H,3.85,3.95,0.25392835577773715,0.24781216722916136
2018-19,2019-02-26,Huddersfield,Wolves,H,5.17,5.56,0.1888324873096447,0.17559254767941793
2018-19,2019-02-26,Leicester,Brighton,H,1.95,1.82,0.5010820949357957,0.5365635543270598
2018-19,2019-02-26,Newcastle,Burnley,H,2.15,2.21,0.4548876801033827,0.4422364023093285
2018-19,2019-02-27,Arsenal,Bournemouth,H,1.46,1.4,0.6674105067410506,0.6934272842786184
2018-19,2019-02-27,Chelsea,Tottenham,H,2.3,2.38,0.4270961932288565,0.41264266900790164
2018-19,2019-02-27,Crystal Palace,Man United,H,3.25,3.31,0.30078439969827925,0.2956895684351349
2018-19,2019-02-27,Liverpool,Watford,H,1.29,1.27,0.748527984901046,0.7627980394281301
2018-19,2019-02-27,Man City,West Ham,H,1.16,1.11,0.8312711904638359,0.8700853959859552
2018-19,2019-02-27,Southampton,Fulham,H,1.93,2.03,0.5068295569023139,0.48188821504671375
2018-19,2019-03-02,Bournemouth,Man City,H,11.74,14.56,0.08217936242587556,0.06659384671399962
2018-19,2019-03-02,Brighton,Huddersfield,H,1.83,1.78,0.534161273598919,0.5486188238254942
2018-19,2019-03-02,Burnley,Crystal Palace,H,2.9,2.95,0.33787935385014145,0.3317926506374447
2018-19,2019-03-02,Man United,Southampton,H,1.45,1.47,0.6721462825767724,0.6615776081424937
2018-19,2019-03-02,Tottenham,Arsenal,H,2.05,2.02,0.4786991540448812,0.4856753477704466
2018-19,2019-03-02,West Ham,Newcastle,H,2.1,2.18,0.46705646577550053,0.4503866251637347
2018-19,2019-03-02,Wolves,Cardiff,H,1.51,1.78,0.6460154368999376,0.5495006050335468
2018-19,2019-03-03,Everton,Liverpool,H,5.69,6.44,0.17205414357051457,0.15210115284492376
2018-19,2019-03-03,Fulham,Chelsea,H,6.49,8.62,0.1508618237669947,0.11356807288792531
2018-19,2019-03-03,Watford,Leicester,H,2.5,2.83,0.39261782652641036,0.3470414054986867
2018-19,2019-03-09,Cardiff,West Ham,H,3.58,3.01,0.2729524872621213,0.32531516081475464
2018-19,2019-03-09,Crystal Palace,Brighton,H,1.88,1.89,0.5203672319828332,0.5183288578030351
2018-19,2019-03-09,Huddersfield,Bournemouth,H,3.53,3.15,0.27718881072690643,0.310659683967461
2018-19,2019-03-09,Leicester,Fulham,H,1.6,1.6,0.6089971151969112,0.6104413858566683
2018-19,2019-03-09,Man City,Watford,H,1.15,1.11,0.8395801926418632,0.871245258419407
2018-19,2019-03-09,Newcastle,Everton,H,2.85,2.73,0.3432851323123795,0.3583400762917582
2018-19,2019-03-09,Southampton,Tottenham,H,4.34,4.5,0.22499999999999995,0.21699303384345345
2018-19,2019-03-10,Arsenal,Man United,H,2.45,2.42,0.4006310904872389,0.40538557324557506
2018-19,2019-03-10,Chelsea,Wolves,H,1.59,1.61,0.6161423431155713,0.6088002329774203
2018-19,2019-03-10,Liverpool,Burnley,H,1.17,1.17,0.8250803436741655,0.8255195746737554
2018-19,2019-03-16,Bournemouth,Newcastle,H,2.13,2.14,0.45884260282769584,0.45682215578994867
2018-19,2019-03-16,Burnley,Leicester,H,3.16,3.22,0.30935941049448556,0.3037602621710193
2018-19,2019-03-16,West Ham,Huddersfield,H,1.58,1.53,0.6164737959830107,0.6359286894116306
2018-19,2019-03-17,Everton,Chelsea,H,4.12,4.68,0.2379694604326001,0.20930443046567412
2018-19,2019-03-17,Fulham,Liverpool,H,11.68,13.07,0.08306253778242687,0.0742903730943397
2018-19,2019-03-30,Brighton,Southampton,H,2.6,2.56,0.3761241781540134,0.38254911195855307
2018-19,2019-03-30,Burnley,Wolves,H,3.21,2.89,0.3050819281933483,0.3385096757785707
2018-19,2019-03-30,Crystal Palace,Huddersfield,H,1.47,1.47,0.6609686609686609,0.6625755375462594
2018-19,2019-03-30,Fulham,Man City,H,21.02,18.37,0.045865632800377074,0.05282954652835584
2018-19,2019-03-30,Leicester,Bournemouth,H,1.84,1.83,0.5312906085668136,0.5327977479824152
2018-19,2019-03-30,Man United,Watford,H,1.45,1.41,0.6701054667710588,0.6908589664833766
2018-19,2019-03-30,West Ham,Everton,H,2.6,2.77,0.37738193712630264,0.3541993907146742
2018-19,2019-03-31,Cardiff,Chelsea,H,8.23,9.28,0.11889626413279651,0.10515601661320106
2018-19,2019-03-31,Liverpool,Tottenham,H,1.63,1.58,0.599823000650948,0.6176440648164429
2018-19,2019-04-01,Arsenal,Newcastle,H,1.39,1.46,0.7017772253241839,0.6704341043874196
2018-19,2019-04-02,Watford,Fulham,H,1.76,1.76,0.5543899088297739,0.5542901220563546
2018-19,2019-04-02,Wolves,Man United,H,3.98,3.19,0.24534744058624275,0.3063712143425627
2018-19,2019-04-03,Chelsea,Brighton,H,1.27,1.3,0.7651610050186739,0.7478872700039148
2018-19,2019-04-03,Man City,Cardiff,H,1.07,1.08,0.9120404852574499,0.8963766412954483
2018-19,2019-04-03,Tottenham,Crystal Palace,H,1.47,1.47,0.6613360350821835,0.6617387030624177
2018-19,2019-04-05,Southampton,Liverpool,H,8.91,8.81,0.10940716705970817,0.11087178566046466
2018-19,2019-04-06,Bournemouth,Burnley,H,2.09,2.1,0.4691511629105933,0.4658543938622116
2018-19,2019-04-06,Huddersfield,Leicester,H,5.22,5.42,0.18743479322515483,0.17940629723054563
2018-19,2019-04-06,Newcastle,Crystal Palace,H,2.61,2.81,0.37628494480901264,0.34829157789703624
2018-19,2019-04-07,Everton,Arsenal,H,3.01,2.82,0.3258256432926268,0.348172876571147
2018-19,2019-04-08,Chelsea,West Ham,H,1.32,1.25,0.7392303441054132,0.7828737784478776
2018-19,2019-04-12,Leicester,Newcastle,H,1.66,1.68,0.5890846215233647,0.5826929873277124
2018-19,2019-04-13,Brighton,Bournemouth,H,2.32,2.35,0.42195452691305574,0.41642024699947816
2018-19,2019-04-13,Burnley,Cardiff,H,1.9,1.88,0.5134727230245585,0.5204081632653061
2018-19,2019-04-13,Fulham,Everton,H,4.64,4.88,0.21055796584912248,0.20003544371095652
2018-19,2019-04-13,Man United,West Ham,H,1.42,1.33,0.6880717943317494,0.7345397521865331
2018-19,2019-04-13,Southampton,Wolves,H,2.64,2.79,0.37118864035422555,0.3506002042428564
2018-19,2019-04-13,Tottenham,Huddersfield,H,1.21,1.2,0.7978393176889732,0.8068390240135999
2018-19,2019-04-14,Crystal Palace,Man City,H,10.23,13.3,0.09544196289352003,0.0734772259543881
2018-19,2019-04-14,Liverpool,Chelsea,H,1.68,1.75,0.5829342620809752,0.5607293242304076
2018-19,2019-04-15,Watford,Arsenal,H,3.18,3.63,0.30725712056184157,0.26972860125260956
2018-19,2019-04-16,Brighton,Cardiff,H,2.01,2.02,0.4858171728799552,0.4836699782880453
2018-19,2019-04-20,Bournemouth,Fulham,H,1.68,1.76,0.5808677870790466,0.5530972680894037
2018-19,2019-04-20,Huddersfield,Watford,H,4.34,4.08,0.2242170953458439,0.23851875808538164
2018-19,2019-04-20,Man City,Tottenham,H,1.29,1.27,0.754471108666775,0.7672570198779948
2018-19,2019-04-20,Newcastle,Southampton,H,2.59,2.52,0.3795258571828027,0.389242650047419
2018-19,2019-04-20,West Ham,Leicester,H,3.21,3.29,0.3045901457218509,0.2970824975243125
2018-19,2019-04-20,Wolves,Brighton,H,1.77,1.96,0.5520549848399409,0.4978258013251663
2018-19,2019-04-21,Arsenal,Crystal Palace,H,1.56,1.52,0.6276445698166431,0.6428944345828549
2018-19,2019-04-21,Cardiff,Liverpool,H,14.96,14.55,0.06460107156207168,0.06649446407161252
2018-19,2019-04-21,Everton,Man United,H,3.23,3.17,0.30393279598415024,0.30954860025239234
2018-19,2019-04-22,Chelsea,Burnley,H,1.25,1.24,0.7760078973982043,0.784242297915442
2018-19,2019-04-23,Tottenham,Brighton,H,1.29,1.26,0.751255001281636,0.7738680362634058
2018-19,2019-04-23,Watford,Southampton,H,2.29,2.23,0.4273974505668048,0.4403995052654908
2018-19,2019-04-24,Man United,Man City,H,6.94,6.85,0.14107066514921104,0.14286283573762654
2018-19,2019-04-24,Wolves,Arsenal,H,2.95,2.77,0.332053663259655,0.35444893087414875
2018-19,2019-04-26,Liverpool,Huddersfield,H,1.08,1.08,0.8992236011631558,0.9029513658074036
2018-19,2019-04-27,Brighton,Newcastle,H,2.35,2.25,0.4181001424345349,0.435672209487688
2018-19,2019-04-27,Crystal Palace,Everton,H,2.63,3.05,0.37197189140759357,0.3211548316867979
2018-19,2019-04-27,Fulham,Cardiff,H,2.4,2.21,0.406428133761628,0.44274872044670643
2018-19,2019-04-27,Southampton,Bournemouth,H,1.92,1.81,0.5087241073380221,0.5402146882919713
2018-19,2019-04-27,Tottenham,West Ham,H,1.44,1.36,0.6788292156681831,0.7158194329358358
2018-19,2019-04-27,Watford,Wolves,H,2.64,2.73,0.3708917323735302,0.35859737611676007
2018-19,2019-04-28,Burnley,Man City,H,19.41,18.2,0.049815775714343806,0.053712554642557225
2018-19,2019-04-28,Leicester,Arsenal,H,2.68,2.6,0.36527075034987616,0.3772222740416006
2018-19,2019-04-28,Man United,Chelsea,H,2.73,2.77,0.359521097661113,0.3542142873415703
2018-19,2019-05-03,Everton,Burnley,H,1.68,1.71,0.5804297983134495,0.5708708140096167
2018-19,2019-05-04,Bournemouth,Tottenham,H,4.06,5.99,0.2406386178705025,0.16258409809722152
2018-19,2019-05-04,Cardiff,Crystal Palace,H,2.62,2.53,0.3736531754943004,0.38646653342578613
2018-19,2019-05-04,Newcastle,Liverpool,H,9.92,9.8,0.09744336275134201,0.09924550821628762
2018-19,2019-05-04,West Ham,Southampton,H,2.33,2.4,0.42009933448090603,0.4080955540809556
2018-19,2019-05-04,Wolves,Fulham,H,1.56,1.52,0.6218194492854653,0.6397647494173827
2018-19,2019-05-05,Arsenal,Brighton,H,1.43,1.27,0.6796250536352396,0.7665161966909785
2018-19,2019-05-05,Chelsea,Watford,H,1.39,1.31,0.6981130880769962,0.7462553797049013
2018-19,2019-05-05,Huddersfield,Man United,H,9.23,9.96,0.10473253169219005,0.09786757829866168
2018-19,2019-05-06,Man City,Leicester,H,1.17,1.17,0.8275534672546855,0.8312551953449708
2018-19,2019-05-12,Brighton,Man City,H,15.63,13.17,0.06188555607836894,0.0734530274176514
2018-19,2019-05-12,Burnley,Arsenal,H,3.15,2.52,0.3096984515077425,0.38715769593956556
2018-19,2019-05-12,Crystal Palace,Bournemouth,H,1.88,1.79,0.5181197761879717,0.5443342135940809
2018-19,2019-05-12,Fulham,Newcastle,H,2.55,2.49,0.38235861802740784,0.39196659720311866
2018-19,2019-05-12,Leicester,Chelsea,H,2.44,2.42,0.39979887624907945,0.40342960288808666
2018-19,2019-05-12,Liverpool,Wolves,H,1.31,1.32,0.7400145287465975,0.7334878148743654
2018-19,2019-05-12,Man United,Cardiff,H,1.28,1.3,0.7532508551814966,0.7416174713524469
2018-19,2019-05-12,Southampton,Huddersfield,H,1.44,1.37,0.6724438451672312,0.7057345663599609
2018-19,2019-05-12,Tottenham,Everton,H,2.1,1.91,0.4642857142857143,0.509800065129566
2018-19,2019-05-12,Watford,West Ham,H,2.2,2.11,0.4431078682705581,0.4618083452914326
2019-20,2019-08-09,Liverpool,Norwich,H,1.15,1.14,0.8448596899243724,0.8566231523208512
2019-20,2019-08-10,Bournemouth,Sheffield United,H,2.04,1.98,0.4774396642182582,0.49329263447837485
2019-20,2019-08-10,Burnley,Southampton,H,2.71,2.71,0.3593058876703121,0.3591937844837293
2019-20,2019-08-10,Crystal Palace,Everton,H,3.21,3.37,0.3034331805047487,0.28890102147344504
2019-20,2019-08-10,Tottenham,Aston Villa,H,1.3,1.39,0.7455921273344018,0.7018054973491641
2019-20,2019-08-10,Watford,Brighton,H,1.98,2.05,0.49293363850396443,0.4752667180876842
2019-20,2019-08-10,West Ham,Man City,H,11.68,11.11,0.082928992591846,0.08763316292748231
2019-20,2019-08-11,Leicester,Wolves,H,2.21,2.5,0.4414033161938876,0.3907993623320428
2019-20,2019-08-11,Man United,Chelsea,H,2.21,2.04,0.4415787402853833,0.4794376666397349
2019-20,2019-08-11,Newcastle,Arsenal,H,4.58,3.36,0.21295711398847392,0.29093841258771735
2019-20,2019-08-17,Arsenal,Burnley,H,1.34,1.38,0.7250417075095361,0.706654190310565
2019-20,2019-08-17,Aston Villa,Bournemouth,H,2.32,2.3,0.41954287923624844,0.4232166367334294
2019-20,2019-08-17,Brighton,West Ham,H,2.58,2.22,0.3778039780122188,0.43833938492497476
2019-20,2019-08-17,Everton,Watford,H,1.76,1.85,0.5534138672082902,0.5251628145738371
2019-20,2019-08-17,Man City,Tottenham,H,1.37,1.37,0.7091906865786441,0.7109195687738833
2019-20,2019-08-17,Norwich,Newcastle,H,2.25,2.14,0.4325325921514129,0.45512363967865077
2019-20,2019-08-17,Southampton,Liverpool,H,7.04,6.43,0.13796372369335777,0.15129470670841347
2019-20,2019-08-18,Chelsea,Leicester,H,1.74,1.73,0.5590813846282793,0.5635791433994899
2019-20,2019-08-18,Sheffield United,Crystal Palace,H,2.6,2.51,0.3744061918261098,0.38930367614962713
2019-20,2019-08-19,Wolves,Man United,H,3.4,2.98,0.2863145549550492,0.32662096104774496
2019-20,2019-08-23,Aston Villa,Everton,H,3.22,3.1,0.302705223880597,0.3139903676729708
2019-20,2019-08-24,Brighton,Southampton,H,2.45,2.33,0.3972365885426584,0.41805154815958007
2019-20,2019-08-24,Liverpool,Arsenal,H,1.48,1.46,0.6553351258781368,0.6658793927184878
2019-20,2019-08-24,Man United,Crystal Palace,H,1.36,1.37,0.7140972318564427,0.7115084513132909
2019-20,2019-08-24,Norwich,Chelsea,H,4.13,4.17,0.2354506537082032,0.23403608448215255
2019-20,2019-08-24,Sheffield United,Leicester,H,3.52,3.19,0.2767194439935664,0.30488380952380956
2019-20,2019-08-24,Watford,West Ham,H,2.16,2.16,0.4507187742102092,0.45064784124661006
2019-20,2019-08-25,Bournemouth,Man City,H,14.88,17.0,0.06502490315439956,0.057324178110694964
2019-20,2019-08-25,Tottenham,Newcastle,H,1.26,1.28,0.7692550229632508,0.7589456426852896
2019-20,2019-08-25,Wolves,Burnley,H,1.83,1.78,0.5314777128602376,0.5479513155180392
2019-20,2019-08-31,Burnley,Liverpool,H,10.24,9.22,0.09479858035312004,0.1055017329367137
2019-20,2019-08-31,Chelsea,Sheffield United,H,1.36,1.44,0.7150174189391374,0.6733674457490886
2019-20,2019-08-31,Crystal Palace,Aston Villa,H,2.22,2.29,0.43866680268738073,0.42570479887424234
2019-20,2019-08-31,Leicester,Bournemouth,H,1.71,1.68,0.5680194520341914,0.5787088744934104
2019-20,2019-08-31,Man City,Brighton,H,1.08,1.09,0.8975629215365801,0.8973009678429524
2019-20,2019-08-31,Newcastle,Watford,H,2.73,2.53,0.35684062059238364,0.3851384762817442
2019-20,2019-08-31,Southampton,Man United,H,3.83,4.12,0.2544677585703173,0.2370800797777903
2019-20,2019-08-31,West Ham,Norwich,H,1.91,1.93,0.5105225418731251,0.5059854694004189
2019-20,2019-09-01,Arsenal,Tottenham,H,2.38,2.59,0.4095281313465702,0.37704463543110617
2019-20,2019-09-01,Everton,Wolves,H,2.17,2.08,0.44828193832599117,0.46978376812581996
2019-20,2019-09-14,Brighton,Burnley,H,2.17,2.15,0.4491499669282612,0.4526445264452644
2019-20,2019-09-14,Liverpool,Newcastle,H,1.16,1.21,0.8373514240861181,0.7993525762487489
2019-20,2019-09-14,Man United,Leicester,H,1.99,2.19,0.4899660820621041,0.4447978535804312
