Season,Date,HomeTeam,AwayTeam,ActualOutcome,ModelProbability,MarketProbability,DecimalOdds,Outcome,OutcomeOccurred,ProbabilityEdge,AbsoluteProbabilityEdge,BreakEvenProbability,ModelMinusBreakEvenProbability,ModelExpectedReturn,PositiveModelExpectedReturn,RealisedUnitReturn
2020-21,2021-03-03,Burnley,Leicester,D,0.2758625317307475,0.2512929875808677,3.89,H,0,0.024569544149879774,0.024569544149879774,0.2570694087403599,0.0187931229903876,0.0731052484326078,True,-1.0
2020-21,2021-03-03,Crystal Palace,Man United,D,0.7281649866485929,0.6626728727608131,1.47,A,0,0.06549211388777976,0.06549211388777976,0.6802721088435374,0.04789287780505547,0.07040253037343147,True,-1.0
2020-21,2021-03-03,Crystal Palace,Man United,D,0.1710123048995993,0.21130783578273216,4.61,D,1,-0.04029553088313287,0.04029553088313287,0.21691973969631234,-0.045907434796713054,-0.21163327441284718,False,3.6100000000000003
2020-21,2021-03-03,Crystal Palace,Man United,D,0.1008227084518079,0.12601929145645477,7.73,H,0,-0.025196583004646875,0.025196583004646875,0.129366106080207,-0.028543397628399095,-0.220640463667525,False,-1.0
2020-21,2021-03-03,Sheffield United,Aston Villa,H,0.2062385416219164,0.4387914405725515,2.23,A,0,-0.23255289895063508,0.23255289895063508,0.4484304932735426,-0.2421919516516262,-0.5400880521831264,False,-1.0
2020-21,2021-03-03,Sheffield United,Aston Villa,H,0.231416314305748,0.28864451695480525,3.39,D,0,-0.05722820264905726,0.05722820264905726,0.2949852507374631,-0.06356893643171513,-0.21549869450351422,False,-1.0
2020-21,2021-03-03,Sheffield United,Aston Villa,H,0.5623451440723354,0.2725640424726434,3.59,H,1,0.289781101599692,0.289781101599692,0.2785515320334262,0.2837936120389092,1.0188190672196837,True,2.59
2020-21,2021-03-04,Fulham,Tottenham,A,0.4324616742879918,0.463693689638097,2.11,A,1,-0.03123201535010517,0.03123201535010517,0.47393364928909953,-0.04147197500110772,-0.08750586725233733,False,1.1099999999999999
2020-21,2021-03-04,Fulham,Tottenham,A,0.2584358201902377,0.288611706529907,3.39,D,0,-0.030175886339669278,0.030175886339669278,0.2949852507374631,-0.036549430547225426,-0.12390256955509416,False,-1.0
2020-21,2021-03-04,Fulham,Tottenham,A,0.3091025055217703,0.24769460383199607,3.95,H,0,0.06140790168977425,0.06140790168977425,0.2531645569620253,0.05593794855974504,0.2209548968109929,True,-1.0
2020-21,2021-03-04,Liverpool,Chelsea,A,0.0872737309487647,0.2899780562663575,3.37,A,1,-0.20270432531759278,0.20270432531759278,0.29673590504451036,-0.20946217409574566,-0.705887526702663,False,2.37
2020-21,2021-03-04,Liverpool,Chelsea,A,0.1625792211508396,0.2776210368231889,3.52,D,0,-0.1150418156723493,0.1150418156723493,0.2840909090909091,-0.12151168794006953,-0.4277211415490446,False,-1.0
2020-21,2021-03-04,Liverpool,Chelsea,A,0.7501470479003955,0.4324009069104535,2.26,H,0,0.317746140989942,0.317746140989942,0.4424778761061947,0.30766917179420084,0.6953323282548938,True,-1.0
2020-21,2021-03-04,West Brom,Everton,A,0.5706118734094128,0.47903058421341793,2.04,A,1,0.09158128919599484,0.09158128919599484,0.49019607843137253,0.08041579497804024,0.16404822175520217,True,1.04
2020-21,2021-03-04,West Brom,Everton,A,0.2212080276837791,0.2760515231060375,3.54,D,0,-0.05484349542225839,0.05484349542225839,0.2824858757062147,-0.061277848022435605,-0.21692358199942197,False,-1.0
2020-21,2021-03-04,West Brom,Everton,A,0.2081800989068081,0.2449178926805445,3.99,H,0,-0.0367377937737364,0.0367377937737364,0.2506265664160401,-0.04244646750923198,-0.16936140536183564,False,-1.0
2020-21,2021-03-06,Aston Villa,Wolves,D,0.3228496658797043,0.32431996807073565,3.02,A,0,-0.0014703021910313363,0.0014703021910313363,0.33112582781456956,-0.008276161934865245,-0.024994009043292964,False,-1.0
2020-21,2021-03-06,Aston Villa,Wolves,D,0.3029022917044536,0.312922141716812,3.13,D,1,-0.010019850012358389,0.010019850012358389,0.3194888178913738,-0.016586526186920192,-0.05191582696506025,False,2.13
2020-21,2021-03-06,Aston Villa,Wolves,D,0.3742480424158423,0.3627578902124524,2.7,H,0,0.011490152203389892,0.011490152203389892,0.37037037037037035,0.003877672045471958,0.010469714522774343,True,-1.0
2020-21,2021-03-06,Brighton,Leicester,A,0.5851835879899391,0.3113145150867804,3.14,A,1,0.2738690729031587,0.2738690729031587,0.3184713375796178,0.26671225041032126,0.8374764662884089,True,2.14
2020-21,2021-03-06,Brighton,Leicester,A,0.2337936558715498,0.30077771611461246,3.25,D,0,-0.06698406024306267,0.06698406024306267,0.3076923076923077,-0.07389865182075792,-0.24017061841746312,False,-1.0
2020-21,2021-03-06,Brighton,Leicester,A,0.181022756138511,0.3879077687986073,2.52,H,0,-0.2068850126600963,0.2068850126600963,0.3968253968253968,-0.21580264068688582,-0.5438226545309524,False,-1.0
2020-21,2021-03-06,Burnley,Arsenal,D,0.2654421192899905,0.54803216250529,1.78,A,0,-0.28259004321529946,0.28259004321529946,0.5617977528089888,-0.2963556335189983,-0.5275130276638169,False,-1.0
2020-21,2021-03-06,Burnley,Arsenal,D,0.2418261938627258,0.2636479052052475,3.7,D,1,-0.0218217113425217,0.0218217113425217,0.27027027027027023,-0.028444076407544427,-0.10524308270791449,False,2.7
2020-21,2021-03-06,Burnley,Arsenal,D,0.4927316868472835,0.18831993228946256,5.18,H,0,0.304411754557821,0.304411754557821,0.19305019305019305,0.29968149379709047,1.5523501378689284,True,-1.0
2020-21,2021-03-06,Sheffield United,Southampton,A,0.2823178904206304,0.4461795633786719,2.19,A,1,-0.1638616729580415,0.1638616729580415,0.4566210045662101,-0.1743031141455797,-0.38172381997881943,False,1.19
2020-21,2021-03-06,Sheffield United,Southampton,A,0.2514937195763395,0.2925548634129615,3.34,D,0,-0.041061143836622016,0.041061143836622016,0.29940119760479045,-0.04790747802845097,-0.16001097661502617,False,-1.0
2020-21,2021-03-06,Sheffield United,Southampton,A,0.4661883900030302,0.26126557320836663,3.74,H,0,0.20492281679466356,0.20492281679466356,0.267379679144385,0.1988087108586452,0.743544578611333,True,-1.0
2020-21,2021-03-07,Liverpool,Fulham,A,0.0511097755479893,0.17209847057108738,5.68,A,1,-0.12098869502309807,0.12098869502309807,0.17605633802816903,-0.12494656248017973,-0.7096964748874208,False,4.68
2020-21,2021-03-07,Liverpool,Fulham,A,0.1399771682621007,0.24256062353443575,4.03,D,0,-0.10258345527233506,0.10258345527233506,0.24813895781637715,-0.10816178955427647,-0.43589201190373417,False,-1.0
2020-21,2021-03-07,Liverpool,Fulham,A,0.8089130561899099,0.5853409058944767,1.67,H,0,0.2235721502954332,0.2235721502954332,0.5988023952095809,0.21011066098032904,0.3508848038371495,True,-1.0
2020-21,2021-03-07,Man City,Man United,A,0.1766090476208397,0.13558669788025526,7.2,A,1,0.04102234974058444,0.04102234974058444,0.1388888888888889,0.03772015873195081,0.271585142870046,True,6.2
2020-21,2021-03-07,Man City,Man United,A,0.2206623045374728,0.21790719302183878,4.48,D,0,0.0027551115156340122,0.0027551115156340122,0.2232142857142857,-0.0025519811768129064,-0.011432875672121812,False,-1.0
2020-21,2021-03-07,Man City,Man United,A,0.6027286478416873,0.6465061090979058,1.51,H,0,-0.04377746125621851,0.04377746125621851,0.6622516556291391,-0.05952300778745179,-0.08987974175905211,False,-1.0
2020-21,2021-03-07,Tottenham,Crystal Palace,H,0.110683567575492,0.14181725430180311,6.87,A,0,-0.031133686726311116,0.031133686726311116,0.14556040756914118,-0.034876839993649184,-0.23960389075637,False,-1.0
2020-21,2021-03-07,Tottenham,Crystal Palace,H,0.2084971668056385,0.23364137579217925,4.17,D,0,-0.02514420898654074,0.02514420898654074,0.23980815347721823,-0.03131098667157972,-0.13056681442048745,False,-1.0
2020-21,2021-03-07,Tottenham,Crystal Palace,H,0.6808192656188694,0.6245413699060175,1.56,H,1,0.05627789571285191,0.05627789571285191,0.641025641025641,0.03979362459322844,0.06207805436543623,True,0.56
2020-21,2021-03-07,West Brom,Newcastle,D,0.2634547286218294,0.28107646304997863,3.48,A,0,-0.01762173442814924,0.01762173442814924,0.28735632183908044,-0.02390159321725105,-0.08317754439603375,False,-1.0
2020-21,2021-03-07,West Brom,Newcastle,D,0.2600341398147469,0.2973088423750534,3.29,D,1,-0.037274702560306516,0.037274702560306516,0.303951367781155,-0.04391722796640812,-0.14448768000948276,False,2.29
2020-21,2021-03-07,West Brom,Newcastle,D,0.4765111315634238,0.421614694574968,2.32,H,0,0.05489643698845581,0.05489643698845581,0.4310344827586207,0.045476648804803066,0.10550582522714302,True,-1.0
2020-21,2021-03-08,Chelsea,Everton,H,0.1386549515151746,0.17036264960644074,5.74,A,0,-0.03170769809126614,0.03170769809126614,0.17421602787456444,-0.03556107635938985,-0.20412057830289776,False,-1.0
2020-21,2021-03-08,Chelsea,Everton,H,0.1916316970105378,0.2475649642382202,3.95,D,0,-0.05593326722768238,0.05593326722768238,0.2531645569620253,-0.06153285995148747,-0.2430547968083756,False,-1.0
2020-21,2021-03-08,Chelsea,Everton,H,0.6697133514742876,0.5820723861553392,1.68,H,1,0.08764096531894838,0.08764096531894838,0.5952380952380952,0.07447525623619233,0.12511843047680316,True,0.6799999999999999
2020-21,2021-03-08,West Ham,Leeds,H,0.2587834380033261,0.2939069267593708,3.33,A,0,-0.03512348875604471,0.03512348875604471,0.3003003003003003,-0.04151686229697421,-0.13825115144892408,False,-1.0
2020-21,2021-03-08,West Ham,Leeds,H,0.2568515958409075,0.2711108216367603,3.61,D,0,-0.014259225795852815,0.014259225795852815,0.2770083102493075,-0.0201567144084,-0.07276573901432393,False,-1.0
2020-21,2021-03-08,West Ham,Leeds,H,0.4843649661557665,0.4349822516038688,2.25,H,1,0.049382714551897744,0.049382714551897744,0.4444444444444444,0.0399205217113221,0.08982117385047461,True,1.25
2020-21,2021-03-10,Man City,Southampton,H,0.0211129383070041,0.052423600784835045,18.52,A,0,-0.031310662477830944,0.031310662477830944,0.05399568034557235,-0.03288274203856825,-0.6089883825542841,False,-1.0
2020-21,2021-03-10,Man City,Southampton,H,0.0578985073820061,0.12479242757521143,7.78,D,0,-0.06689392019320534,0.06689392019320534,0.12853470437017994,-0.07063619698817383,-0.5495496125679925,False,-1.0
2020-21,2021-03-10,Man City,Southampton,H,0.9209885543109896,0.8227839716399534,1.18,H,1,0.09820458267103616,0.09820458267103616,0.8474576271186441,0.07353092719234544,0.08676649408696768,True,0.17999999999999994
2020-21,2021-03-12,Newcastle,Aston Villa,D,0.2528829038971904,0.45685279187817257,2.14,A,0,-0.20396988798098215,0.20396988798098215,0.4672897196261682,-0.2144068157289778,-0.45883058566001245,False,-1.0
2020-21,2021-03-12,Newcastle,Aston Villa,D,0.2593316379611309,0.285866951643067,3.42,D,1,-0.026535313681936123,0.026535313681936123,0.29239766081871343,-0.03306602285758253,-0.1130857981729323,False,2.42
2020-21,2021-03-12,Newcastle,Aston Villa,D,0.4877854581416785,0.2572802564787603,3.8,H,0,0.2305052016629182,0.2305052016629182,0.2631578947368421,0.22462756340483642,0.8535847409383783,True,-1.0
2020-21,2021-03-13,Crystal Palace,West Brom,H,0.2059602062631311,0.2811094899204955,3.48,A,0,-0.0751492836573644,0.0751492836573644,0.28735632183908044,-0.08139611557594933,-0.2832584822043037,False,-1.0
2020-21,2021-03-13,Crystal Palace,West Brom,H,0.2496243084925101,0.30957627370991275,3.16,D,0,-0.05995196521740265,0.05995196521740265,0.3164556962025316,-0.0668313877100215,-0.21118718516366808,False,-1.0
2020-21,2021-03-13,Crystal Palace,West Brom,H,0.5444154852443588,0.4093142363695918,2.39,H,1,0.135101248874767,0.135101248874767,0.41841004184100417,0.12600544340335462,0.3011530097340176,True,1.3900000000000001
2020-21,2021-03-13,Everton,Burnley,A,0.1648579805558946,0.23115501775526348,4.23,A,1,-0.06629703719936889,0.06629703719936889,0.23640661938534277,-0.07154863882944817,-0.3026507422485658,False,3.2300000000000004
2020-21,2021-03-13,Everton,Burnley,A,0.243324831094115,0.2918763358521685,3.35,D,0,-0.048551504758053476,0.048551504758053476,0.29850746268656714,-0.055182631592452125,-0.18486181583471473,False,-1.0
2020-21,2021-03-13,Everton,Burnley,A,0.5918171883499903,0.47696864639256814,2.05,H,0,0.11484854195742217,0.11484854195742217,0.48780487804878053,0.10401231030120978,0.21322523611748,True,-1.0
2020-21,2021-03-13,Fulham,Man City,A,0.7256286107373133,0.678071921262848,1.44,A,1,0.04755668947446534,0.04755668947446534,0.6944444444444444,0.03118416629286891,0.044905199461731105,True,0.43999999999999995
2020-21,2021-03-13,Fulham,Man City,A,0.1753077141244726,0.2051310013904414,4.76,D,0,-0.029823287265968806,0.029823287265968806,0.21008403361344538,-0.03477631948897278,-0.16553528076751045,False,-1.0
2020-21,2021-03-13,Fulham,Man City,A,0.0990636751382142,0.11679707734671067,8.36,H,0,-0.01773340220849648,0.01773340220849648,0.11961722488038279,-0.020553549742168595,-0.1718276758445294,False,-1.0
2020-21,2021-03-13,Leeds,Chelsea,D,0.4347581487015572,0.5710327843620132,1.71,A,0,-0.136274635660456,0.136274635660456,0.5847953216374269,-0.15003717293586966,-0.2565635657203372,False,-1.0
2020-21,2021-03-13,Leeds,Chelsea,D,0.2880142919119159,0.24472833615514855,3.99,D,1,0.04328595575676736,0.04328595575676736,0.2506265664160401,0.03738772549587582,0.14917702472854444,True,2.99
2020-21,2021-03-13,Leeds,Chelsea,D,0.2772275593865266,0.18423887948283826,5.3,H,0,0.09298867990368834,0.09298867990368834,0.18867924528301888,0.08854831410350772,0.46930606474859093,True,-1.0
2020-21,2021-03-14,Arsenal,Tottenham,H,0.2527639025718051,0.3483566317349828,2.81,A,0,-0.09559272916317774,0.09559272916317774,0.35587188612099646,-0.10310798354919137,-0.2897334337732277,False,-1.0
2020-21,2021-03-14,Arsenal,Tottenham,H,0.2711075360357797,0.29307848358541966,3.34,D,0,-0.021970947549639963,0.021970947549639963,0.29940119760479045,-0.028293661569010753,-0.09450082964049589,False,-1.0
2020-21,2021-03-14,Arsenal,Tottenham,H,0.4761285613924151,0.35856488467959763,2.73,H,1,0.11756367671281748,0.11756367671281748,0.3663003663003663,0.10982819509204883,0.2998309726012933,True,1.73
2020-21,2021-03-14,Leicester,Sheffield United,H,0.0537507424523456,0.12776729871934875,7.64,A,0,-0.07401655626700315,0.07401655626700315,0.13089005235602094,-0.07713930990367535,-0.5893443276640796,False,-1.0
2020-21,2021-03-14,Leicester,Sheffield United,H,0.131581886270396,0.24650054601409707,3.96,D,0,-0.11491865974370108,0.11491865974370108,0.25252525252525254,-0.12094336625485655,-0.47893573036923187,False,-1.0
2020-21,2021-03-14,Leicester,Sheffield United,H,0.8146673712772585,0.625732155266554,1.56,H,1,0.1889352160107045,0.1889352160107045,0.641025641025641,0.17364173025161755,0.27088109919252323,True,0.56
2020-21,2021-03-14,Man United,West Ham,H,0.1310087864543515,0.1937106845076239,5.05,A,0,-0.06270189805327242,0.06270189805327242,0.19801980198019803,-0.06701101552584654,-0.338405628405525,False,-1.0
2020-21,2021-03-14,Man United,West Ham,H,0.1742482313246335,0.26582580346834256,3.68,D,0,-0.09157757214370907,0.09157757214370907,0.2717391304347826,-0.0974908991101491,-0.35876650872534877,False,-1.0
2020-21,2021-03-14,Man United,West Ham,H,0.6947429822210149,0.5404635120240335,1.81,H,1,0.1542794701969814,0.1542794701969814,0.5524861878453039,0.14225679437571104,0.25748479782003697,True,0.81
2020-21,2021-03-14,Southampton,Brighton,A,0.2630178240949006,0.4059932153690218,2.41,A,1,-0.14297539127412118,0.14297539127412118,0.41493775933609955,-0.15191993524119896,-0.3661270439312895,False,1.4100000000000001
2020-21,2021-03-14,Southampton,Brighton,A,0.2459438352593775,0.30105958431979774,3.25,D,0,-0.055115749060420244,0.055115749060420244,0.3076923076923077,-0.06174847243293022,-0.2006825354070232,False,-1.0
2020-21,2021-03-14,Southampton,Brighton,A,0.4910383406457217,0.29294720031118043,3.34,H,0,0.19809114033454128,0.19809114033454128,0.29940119760479045,0.19163714304093127,0.6400680577567104,True,-1.0
2020-21,2021-03-15,Wolves,Liverpool,A,0.350026866016748,0.5881710412989054,1.66,A,1,-0.23814417528215742,0.23814417528215742,0.6024096385542169,-0.25238277253746894,-0.4189554024121984,False,0.6599999999999999
2020-21,2021-03-15,Wolves,Liverpool,A,0.2475437517656818,0.24718074140662855,3.95,D,0,0.0003630103590532563,0.0003630103590532563,0.2531645569620253,-0.005620805196343476,-0.02220218052555689,False,-1.0
2020-21,2021-03-15,Wolves,Liverpool,A,0.4024293822175702,0.16464821729446594,5.93,H,0,0.23778116492310425,0.23778116492310425,0.16863406408094436,0.23379531813662582,1.386406236550191,True,-1.0
2020-21,2021-03-19,Fulham,Leeds,A,0.3459550328918954,0.33326541239330754,2.94,A,1,0.01268962049858785,0.01268962049858785,0.3401360544217687,0.00581897847012669,0.01710779670217244,True,1.94
2020-21,2021-03-19,Fulham,Leeds,A,0.2479383870287852,0.2840000905612534,3.45,D,0,-0.03606170353246821,0.03606170353246821,0.2898550724637681,-0.04191668543498292,-0.14461256475069095,False,-1.0
2020-21,2021-03-19,Fulham,Leeds,A,0.4061065800793194,0.38273449704543916,2.56,H,0,0.02337208303388022,0.02337208303388022,0.390625,0.01548158007931938,0.03963284500305764,True,-1.0
2020-21,2021-03-20,Brighton,Newcastle,H,0.2494774924188031,0.1761141839214436,5.55,A,0,0.0733633084973595,0.0733633084973595,0.1801801801801802,0.0692973122386229,0.3846000829243572,True,-1.0
2020-21,2021-03-20,Brighton,Newcastle,H,0.2564817753410831,0.2685257474626406,3.64,D,0,-0.0120439721215575,0.0120439721215575,0.2747252747252747,-0.01824349938419162,-0.06640633775845761,False,-1.0
2020-21,2021-03-20,Brighton,Newcastle,H,0.4940407322401136,0.5553600686159158,1.76,H,1,-0.061319336375802225,0.061319336375802225,0.5681818181818182,-0.07414108594170465,-0.13048831125740012,False,0.76
2020-21,2021-03-21,Aston Villa,Tottenham,A,0.3460727603699184,0.4096401628947193,2.39,A,1,-0.06356740252480086,0.06356740252480086,0.41841004184100417,-0.07233728147108576,-0.172886102715895,False,1.3900000000000001
2020-21,2021-03-21,Aston Villa,Tottenham,A,0.3115542572112014,0.2765649687340054,3.54,D,0,0.03498928847719601,0.03498928847719601,0.2824858757062147,0.029068381504986696,0.10290207052765288,True,-1.0
2020-21,2021-03-21,Aston Villa,Tottenham,A,0.3423729824188801,0.3137948683712753,3.12,H,0,0.028578114047604797,0.028578114047604797,0.3205128205128205,0.021860161906059605,0.06820370514690599,True,-1.0
2020-21,2021-03-21,West Ham,Arsenal,D,0.3178448020122716,0.4487970256833948,2.18,A,0,-0.1309522236711232,0.1309522236711232,0.4587155963302752,-0.1408707943180036,-0.30709833161324784,False,-1.0
2020-21,2021-03-21,West Ham,Arsenal,D,0.2655704925250862,0.2748251449409553,3.56,D,1,-0.009254652415869091,0.009254652415869091,0.2808988764044944,-0.015328383879408214,-0.05456904661069317,False,2.56
2020-21,2021-03-21,West Ham,Arsenal,D,0.4165847054626421,0.2763778293756499,3.54,H,0,0.14020687608699217,0.14020687608699217,0.2824858757062147,0.1340988297564274,0.47470985733775306,True,-1.0
2020-21,2021-04-03,Arsenal,Liverpool,A,0.3009412746226727,0.40240360540811215,2.43,A,1,-0.10146233078543943,0.10146233078543943,0.4115226337448559,-0.1105813591221832,-0.2687127026669053,False,1.4300000000000002
2020-21,2021-04-03,Arsenal,Liverpool,A,0.2455487036983582,0.2649974962443666,3.69,D,0,-0.01944879254600837,0.01944879254600837,0.2710027100271003,-0.02545400632874209,-0.09392528335305816,False,-1.0
