Season,Date,HomeTeam,AwayTeam,ActualOutcome,ModelProbability,MarketProbability,DecimalOdds,Outcome,OutcomeOccurred,ProbabilityEdge,AbsoluteProbabilityEdge,BreakEvenProbability,ModelMinusBreakEvenProbability,ModelExpectedReturn,PositiveModelExpectedReturn,RealisedUnitReturn,EarlierOdds,ClosingOdds,EarlierNoVigProbability,ClosingNoVigProbability,EarlierModelExpectedReturn,ClosingModelExpectedReturn,OutcomeOrder
2020-21,2020-09-12,West Ham,Newcastle,A,0.2488969350587638,0.2720629261189663,3.59,D,0,-0.023165991060202507,0.023165991060202507,0.2785515320334262,-0.029654596974662384,-0.10646000313903792,False,-1.0,3.61,3.59,0.2711943927093849,0.2720629261189663,-0.10148206443786267,-0.10646000313903792,1
2020-21,2020-09-12,West Ham,Newcastle,A,0.3839570784061846,0.47877740429759263,2.04,H,0,-0.09482032589140804,0.09482032589140804,0.49019607843137253,-0.10623900002518794,-0.21672756005138338,False,-1.0,2.18,2.04,0.4490879622389355,0.47877740429759263,-0.16297356907451754,-0.21672756005138338,0
2020-21,2020-09-13,Tottenham,Everton,A,0.2337637305513945,0.2522048530902421,3.88,A,1,-0.01844112253884761,0.01844112253884761,0.2577319587628866,-0.023968228211492137,-0.09299672546058946,False,2.88,4.3,3.88,0.22619436424680261,0.2522048530902421,0.005184041370996262,-0.09299672546058946,2
2020-21,2020-09-13,Tottenham,Everton,A,0.235549298792248,0.2795870942828969,3.5,D,0,-0.0440377954906489,0.0440377954906489,0.2857142857142857,-0.05016498692203769,-0.175577454227132,False,-1.0,3.57,3.5,0.27244699335049055,0.2795870942828969,-0.15908900331167464,-0.175577454227132,1
2020-21,2020-09-13,Tottenham,Everton,A,0.5306869706563574,0.46820805262686094,2.09,H,0,0.062478918029496455,0.062478918029496455,0.47846889952153115,0.05221807113482624,0.10913576867178687,True,-1.0,1.94,2.09,0.5013586424027069,0.46820805262686094,0.029532723073333322,0.10913576867178687,0
2020-21,2020-09-13,West Brom,Leicester,A,0.483879778574787,0.42144638403990026,2.32,A,1,0.06243339453488672,0.06243339453488672,0.4310344827586207,0.05284529581616626,0.12260108629350563,True,1.3199999999999998,2.0,2.32,0.4861205145565335,0.42144638403990026,-0.03224044285042604,0.12260108629350563,2
2020-21,2020-09-13,West Brom,Leicester,A,0.2508377541740961,0.2892768079800499,3.38,D,0,-0.038439053805953804,0.038439053805953804,0.2958579881656805,-0.04502023399158439,-0.1521683908915552,False,-1.0,3.59,3.38,0.27081922816519977,0.2892768079800499,-0.0994924625149951,-0.1521683908915552,1
2020-21,2020-09-13,West Brom,Leicester,A,0.2652824672511168,0.2892768079800499,3.38,H,0,-0.023994340728933083,0.023994340728933083,0.2958579881656805,-0.03057552091456367,-0.10334526069122518,False,-1.0,4.0,3.38,0.24306025727826674,0.2892768079800499,0.06112986900446726,-0.10334526069122518,0
2020-21,2020-09-14,Brighton,Chelsea,A,0.4563289417208874,0.6208607866655353,1.57,A,1,-0.16453184494464795,0.16453184494464795,0.6369426751592356,-0.18061373343834825,-0.2835635614982067,False,0.5700000000000001,1.65,1.57,0.5924099889475748,0.6208607866655353,-0.24705724616053581,-0.2835635614982067,2
2020-21,2020-09-14,Brighton,Chelsea,A,0.260498095387268,0.2185541334226212,4.46,D,0,0.04194396196464678,0.04194396196464678,0.2242152466367713,0.03628284875049667,0.16182150542721518,True,-1.0,4.34,4.46,0.22522499579804112,0.2185541334226212,0.130561733980743,0.16182150542721518,1
2020-21,2020-09-14,Brighton,Chelsea,A,0.2831729628918444,0.16058507991184356,6.07,H,0,0.12258788298000084,0.12258788298000084,0.16474464579901152,0.11842831709283289,0.7188598847534957,True,-1.0,5.36,6.07,0.18236501525438403,0.16058507991184356,0.5178070811002862,0.7188598847534957,0
2020-21,2020-09-14,Sheffield United,Wolves,A,0.3775964889816675,0.36480225815359124,2.68,A,1,0.012794230828076236,0.012794230828076236,0.3731343283582089,0.004462160623458555,0.011958590470869002,True,1.6800000000000002,2.46,2.68,0.3947437792983301,0.36480225815359124,-0.07111263710509796,0.011958590470869002,2
