Season,Date,HomeTeam,AwayTeam,EvaluationSeason,ActualOutcome,ComparisonLogLoss,PoissonLogLoss,ComparisonModel,LossDifference
2020-21,2021-01-30,Arsenal,Man United,2020-21,D,1.5563503583859044,1.3861360221488028,Tuned Logistic Regression,0.17021433623710158
2020-21,2021-01-30,Crystal Palace,Wolves,2020-21,H,1.053940393394139,1.249657077752035,Tuned Logistic Regression,-0.19571668435789613
2020-21,2021-01-30,Everton,Newcastle,2020-21,A,2.548346651799986,2.24544897356695,Tuned Logistic Regression,0.30289767823303615
2020-21,2021-01-30,Man City,Sheffield United,2020-21,H,0.24512109644150348,0.22657402368055443,Tuned Logistic Regression,0.01854707276094905
2020-21,2021-01-30,Southampton,Aston Villa,2020-21,A,1.2814465799585837,1.487196974666904,Tuned Logistic Regression,-0.20575039470832035
2020-21,2021-01-30,West Brom,Fulham,2020-21,D,1.3150425041363678,1.3650232471702648,Tuned Logistic Regression,-0.04998074303389699
2020-21,2021-01-31,Brighton,Tottenham,2020-21,H,1.3281054949146296,1.5320760838056153,Tuned Logistic Regression,-0.20397058889098574
2020-21,2021-01-31,Chelsea,Burnley,2020-21,H,0.3981618615021992,0.4405651555363019,Tuned Logistic Regression,-0.0424032940341027
2020-21,2021-01-31,Leicester,Leeds,2020-21,A,1.6479455915250603,1.6785776094323126,Tuned Logistic Regression,-0.03063201790725234
2020-21,2021-01-31,West Ham,Liverpool,2020-21,A,0.5932386923640254,0.4856483572475435,Tuned Logistic Regression,0.10759033511648186
2020-21,2021-02-02,Man United,Southampton,2020-21,H,0.24162539231118838,0.3707763080507578,Tuned Logistic Regression,-0.1291509157395694
2020-21,2021-02-02,Newcastle,Crystal Palace,2020-21,A,1.0699858684141794,1.019971077071711,Tuned Logistic Regression,0.050014791342468445
2020-21,2021-02-02,Sheffield United,West Brom,2020-21,H,0.543381735537552,0.5267132196231338,Tuned Logistic Regression,0.016668515914418203
2020-21,2021-02-02,Wolves,Arsenal,2020-21,H,0.9798887301305306,0.819318911469499,Tuned Logistic Regression,0.1605698186610316
2020-21,2021-02-03,Aston Villa,West Ham,2020-21,A,1.021770353306629,0.809827846697543,Tuned Logistic Regression,0.21194250660908587
2020-21,2021-02-03,Burnley,Man City,2020-21,A,0.4949737198631005,0.3823507961363686,Tuned Logistic Regression,0.11262292372673194
2020-21,2021-02-03,Fulham,Leicester,2020-21,A,0.48386234134406614,0.5054556553389205,Tuned Logistic Regression,-0.021593313994854313
2020-21,2021-02-03,Leeds,Everton,2020-21,A,1.6247034509941114,1.6498239219568993,Tuned Logistic Regression,-0.02512047096278791
2020-21,2021-02-03,Liverpool,Brighton,2020-21,A,3.16102287495793,3.2102745753643904,Tuned Logistic Regression,-0.04925170040646032
2020-21,2021-02-04,Tottenham,Chelsea,2020-21,A,1.672865436616987,1.7292005207712333,Tuned Logistic Regression,-0.05633508415424626
2020-21,2021-02-06,Aston Villa,Arsenal,2020-21,H,1.6152591735747022,0.9135939127491929,Tuned Logistic Regression,0.7016652608255093
2020-21,2021-02-06,Burnley,Brighton,2020-21,D,0.8220855150378251,1.2404277566166015,Tuned Logistic Regression,-0.4183422415787764
2020-21,2021-02-06,Fulham,West Ham,2020-21,D,1.1857316549278878,1.2114981643320457,Tuned Logistic Regression,-0.025766509404157922
2020-21,2021-02-06,Man United,Everton,2020-21,D,2.897262100458608,1.676411943529382,Tuned Logistic Regression,1.220850156929226
2020-21,2021-02-06,Newcastle,Southampton,2020-21,H,0.5153783847058281,0.923609233120183,Tuned Logistic Regression,-0.40823084841435486
2020-21,2021-02-07,Liverpool,Man City,2020-21,A,1.1743321414465373,1.3256975663153008,Tuned Logistic Regression,-0.15136542486876348
2020-21,2021-02-07,Sheffield United,Chelsea,2020-21,A,0.5207307988130533,0.6744923336554779,Tuned Logistic Regression,-0.1537615348424246
2020-21,2021-02-07,Tottenham,West Brom,2020-21,H,0.37214919524720896,0.23930139113193105,Tuned Logistic Regression,0.1328478041152779
2020-21,2021-02-07,Wolves,Leicester,2020-21,D,1.4949339997681328,1.3329180851986098,Tuned Logistic Regression,0.16201591456952302
2020-21,2021-02-08,Leeds,Crystal Palace,2020-21,H,0.8281331967679185,0.7871145587508148,Tuned Logistic Regression,0.041018638017103703
2020-21,2021-02-13,Brighton,Aston Villa,2020-21,D,1.8336352433720742,1.421640563521098,Tuned Logistic Regression,0.41199467985097615
2020-21,2021-02-13,Crystal Palace,Burnley,2020-21,A,1.2691326956138995,1.3279557406820326,Tuned Logistic Regression,-0.05882304506813307
2020-21,2021-02-13,Leicester,Liverpool,2020-21,H,0.8140992226954896,0.9208908845348803,Tuned Logistic Regression,-0.1067916618393907
2020-21,2021-02-13,Man City,Tottenham,2020-21,H,0.3557148028853315,0.3232532930502198,Tuned Logistic Regression,0.0324615098351117
2020-21,2021-02-14,Arsenal,Leeds,2020-21,H,0.48829569453035526,0.5489662301243475,Tuned Logistic Regression,-0.06067053559399227
2020-21,2021-02-14,Everton,Fulham,2020-21,A,2.16307681655093,1.920606460562458,Tuned Logistic Regression,0.24247035598847222
2020-21,2021-02-14,Southampton,Wolves,2020-21,A,1.1816484934481808,1.3440838313159464,Tuned Logistic Regression,-0.16243533786776565
2020-21,2021-02-14,West Brom,Man United,2020-21,D,1.2333295068826882,1.8040935066608468,Tuned Logistic Regression,-0.5707639997781586
2020-21,2021-02-15,Chelsea,Newcastle,2020-21,H,0.3899671835289899,0.31050170690031503,Tuned Logistic Regression,0.07946547662867487
2020-21,2021-02-15,West Ham,Sheffield United,2020-21,H,0.43061799379370835,0.3992033298347723,Tuned Logistic Regression,0.03141466395893605
2020-21,2021-02-17,Burnley,Fulham,2020-21,D,1.316109766097713,1.3136230822475952,Tuned Logistic Regression,0.0024866838501178545
2020-21,2021-02-17,Everton,Man City,2020-21,A,0.7538004762197474,0.8085607089475436,Tuned Logistic Regression,-0.054760232727796176
2020-21,2021-02-19,Wolves,Leeds,2020-21,H,0.6365357417665964,0.7020016078553046,Tuned Logistic Regression,-0.06546586608870819
2020-21,2021-02-20,Burnley,West Brom,2020-21,D,1.5130679563485352,1.6588559338174156,Tuned Logistic Regression,-0.1457879774688804
2020-21,2021-02-20,Fulham,Sheffield United,2020-21,H,0.5834213638263053,0.48540081671523316,Tuned Logistic Regression,0.09802054711107211
2020-21,2021-02-20,Liverpool,Everton,2020-21,A,2.8192006929556044,2.762908103075966,Tuned Logistic Regression,0.05629258987963848
2020-21,2021-02-20,Southampton,Chelsea,2020-21,D,1.2860005897121034,1.2575432262147923,Tuned Logistic Regression,0.028457363497311094
2020-21,2021-02-21,Arsenal,Man City,2020-21,A,0.5131888683018173,0.5731034185761891,Tuned Logistic Regression,-0.05991455027437176
2020-21,2021-02-21,Aston Villa,Leicester,2020-21,A,1.0384150945537562,0.7743848725673956,Tuned Logistic Regression,0.2640302219863606
2020-21,2021-02-21,Man United,Newcastle,2020-21,H,0.152864382566696,0.21015812576079923,Tuned Logistic Regression,-0.05729374319410324
2020-21,2021-02-21,West Ham,Tottenham,2020-21,H,0.530635307858673,0.5703166053797166,Tuned Logistic Regression,-0.03968129752104366
2020-21,2021-02-22,Brighton,Crystal Palace,2020-21,A,1.4538468087476093,1.3670781759181765,Tuned Logistic Regression,0.08676863282943281
2020-21,2021-02-23,Leeds,Southampton,2020-21,H,0.5706562256758293,0.9502626700842208,Tuned Logistic Regression,-0.37960644440839153
2020-21,2021-02-27,Leeds,Aston Villa,2020-21,A,1.2472398513509464,1.3976649839069577,Tuned Logistic Regression,-0.1504251325560113
2020-21,2021-02-27,Man City,West Ham,2020-21,H,0.3051457663902294,0.39255927304212196,Tuned Logistic Regression,-0.08741350665189257
2020-21,2021-02-27,Newcastle,Wolves,2020-21,D,1.1781820204340807,1.3727394063387708,Tuned Logistic Regression,-0.19455738590469007
2020-21,2021-02-27,West Brom,Brighton,2020-21,H,1.1529837317679614,1.0029575471449599,Tuned Logistic Regression,0.15002618462300155
2020-21,2021-02-28,Chelsea,Man United,2020-21,D,1.27249660344887,1.3581420848953645,Tuned Logistic Regression,-0.08564548144649442
2020-21,2021-02-28,Crystal Palace,Fulham,2020-21,D,0.991938617228342,1.3037155040137622,Tuned Logistic Regression,-0.31177688678542026
2020-21,2021-02-28,Leicester,Arsenal,2020-21,A,2.026016144664847,1.8397815725015552,Tuned Logistic Regression,0.18623457216329187
2020-21,2021-02-28,Sheffield United,Liverpool,2020-21,A,0.5252203143166218,0.5676406442394515,Tuned Logistic Regression,-0.042420329922829736
2020-21,2021-02-28,Tottenham,Burnley,2020-21,H,0.7318581663736081,0.4965061440657656,Tuned Logistic Regression,0.23535202230784252
2020-21,2021-03-01,Everton,Southampton,2020-21,H,0.32053870677771323,0.4599725414881355,Tuned Logistic Regression,-0.13943383471042226
2020-21,2021-03-02,Man City,Wolves,2020-21,H,0.27811141194388933,0.22809326138574443,Tuned Logistic Regression,0.0500181505581449
2020-21,2021-03-03,Burnley,Leicester,2020-21,D,1.520076808716806,1.3896551303521152,Tuned Logistic Regression,0.13042167836469076
2020-21,2021-03-03,Crystal Palace,Man United,2020-21,D,1.4228032606156966,1.7660197665911754,Tuned Logistic Regression,-0.3432165059754788
2020-21,2021-03-03,Sheffield United,Aston Villa,2020-21,H,0.5981790900845518,0.5756394822323648,Tuned Logistic Regression,0.022539607852187005
2020-21,2021-03-04,Fulham,Tottenham,2020-21,A,0.7030078988712343,0.8382615708997122,Tuned Logistic Regression,-0.13525367202847793
2020-21,2021-03-04,Liverpool,Chelsea,2020-21,A,2.246436181173251,2.438705766930159,Tuned Logistic Regression,-0.1922695857569079
2020-21,2021-03-04,West Brom,Everton,2020-21,A,0.6226521384301164,0.5610460317802353,Tuned Logistic Regression,0.06160610664988109
2020-21,2021-03-06,Aston Villa,Wolves,2020-21,D,0.6654618014363755,1.194344995099542,Tuned Logistic Regression,-0.5288831936631665
2020-21,2021-03-06,Brighton,Leicester,2020-21,A,0.5886051057045484,0.5358296553594141,Tuned Logistic Regression,0.05277545034513431
2020-21,2021-03-06,Burnley,Arsenal,2020-21,D,1.4313540162660507,1.419536018038601,Tuned Logistic Regression,0.011817998227449777
2020-21,2021-03-06,Sheffield United,Southampton,2020-21,A,1.3800880709527927,1.2647215719417424,Tuned Logistic Regression,0.11536649901105034
2020-21,2021-03-07,Liverpool,Fulham,2020-21,A,2.877276918786458,2.9737794977594434,Tuned Logistic Regression,-0.0965025789729852
2020-21,2021-03-07,Man City,Man United,2020-21,A,2.1936205648364697,1.7338167598435203,Tuned Logistic Regression,0.45980380499294937
2020-21,2021-03-07,Tottenham,Crystal Palace,2020-21,H,0.4908140556151167,0.3844584036232657,Tuned Logistic Regression,0.10635565199185099
2020-21,2021-03-07,West Brom,Newcastle,2020-21,D,1.2915946194892611,1.3469423496068202,Tuned Logistic Regression,-0.05534773011755911
2020-21,2021-03-08,Chelsea,Everton,2020-21,H,0.27744619499048967,0.4009054917645072,Tuned Logistic Regression,-0.12345929677401751
2020-21,2021-03-08,West Ham,Leeds,2020-21,H,0.6876530150608287,0.7249165941223411,Tuned Logistic Regression,-0.03726357906151245
2020-21,2021-03-10,Man City,Southampton,2020-21,H,0.08384674783872638,0.0823076702622605,Tuned Logistic Regression,0.0015390775764658748
2020-21,2021-03-12,Newcastle,Aston Villa,2020-21,D,1.5765459261802768,1.3496475809181692,Tuned Logistic Regression,0.22689834526210761
2020-21,2021-03-13,Crystal Palace,West Brom,2020-21,H,0.648988501678681,0.6080425640018005,Tuned Logistic Regression,0.040945937676880595
2020-21,2021-03-13,Everton,Burnley,2020-21,A,2.122580504266919,1.8026708996207361,Tuned Logistic Regression,0.3199096046461829
2020-21,2021-03-13,Fulham,Man City,2020-21,A,0.2596215855807596,0.32071695050472043,Tuned Logistic Regression,-0.06109536492396084
2020-21,2021-03-13,Leeds,Chelsea,2020-21,D,1.2085530378404263,1.244745175383303,Tuned Logistic Regression,-0.036192137542876646
2020-21,2021-03-14,Arsenal,Tottenham,2020-21,H,0.6868906408095482,0.7420673742587784,Tuned Logistic Regression,-0.05517673344923024
2020-21,2021-03-14,Leicester,Sheffield United,2020-21,H,0.17674978463160776,0.20497538245251634,Tuned Logistic Regression,-0.028225597820908582
2020-21,2021-03-14,Man United,West Ham,2020-21,H,0.2107741626242382,0.3642133115677703,Tuned Logistic Regression,-0.1534391489435321
2020-21,2021-03-14,Southampton,Brighton,2020-21,A,1.4594696535819627,1.3355334768768492,Tuned Logistic Regression,0.12393617670511348
2020-21,2021-03-15,Wolves,Liverpool,2020-21,A,1.0847015098184711,1.0497453673967279,Tuned Logistic Regression,0.034956142421743275
2020-21,2021-03-19,Fulham,Leeds,2020-21,A,0.9866622597959656,1.0614464751104882,Tuned Logistic Regression,-0.07478421531452262
2020-21,2021-03-20,Brighton,Newcastle,2020-21,H,0.7297477996203096,0.7051373112659972,Tuned Logistic Regression,0.024610488354312343
2020-21,2021-03-21,Aston Villa,Tottenham,2020-21,A,0.9842652622281806,1.061106235945804,Tuned Logistic Regression,-0.07684097371762355
2020-21,2021-03-21,West Ham,Arsenal,2020-21,D,1.0694048475163669,1.325874964972243,Tuned Logistic Regression,-0.2564701174558761
2020-21,2021-04-03,Arsenal,Liverpool,2020-21,A,1.132289120282049,1.200840134189275,Tuned Logistic Regression,-0.06855101390722584
2020-21,2021-04-03,Chelsea,West Brom,2020-21,A,2.882785237093875,2.9753737199244332,Tuned Logistic Regression,-0.09258848283055832
2020-21,2021-04-03,Leeds,Sheffield United,2020-21,H,0.31257494104010347,0.4425483138959096,Tuned Logistic Regression,-0.12997337285580612
2020-21,2021-04-03,Leicester,Man City,2020-21,A,0.9799426129631453,0.9459761990084901,Tuned Logistic Regression,0.03396641395465527
2020-21,2021-04-04,Aston Villa,Fulham,2020-21,H,0.8121079412580381,0.6656979740123662,Tuned Logistic Regression,0.1464099672456719
2020-21,2021-04-04,Man United,Brighton,2020-21,H,0.1784985254147537,0.28301382793413443,Tuned Logistic Regression,-0.10451530251938074
2020-21,2021-04-04,Newcastle,Tottenham,2020-21,D,1.440727122457684,1.3150059485728405,Tuned Logistic Regression,0.1257211738848436
2020-21,2021-04-04,Southampton,Burnley,2020-21,H,0.6014893052102868,0.6704059627375257,Tuned Logistic Regression,-0.06891665752723897
2020-21,2021-04-05,Everton,Crystal Palace,2020-21,D,1.0548781648059882,1.279081762630191,Tuned Logistic Regression,-0.22420359782420274
2020-21,2021-04-05,Wolves,West Ham,2020-21,A,1.2551076487773138,1.2313204197588004,Tuned Logistic Regression,0.02378722901851349
2020-21,2021-04-09,Fulham,Wolves,2020-21,A,1.010483655166352,0.9905745806484083,Tuned Logistic Regression,0.01990907451794377
2020-21,2021-04-10,Crystal Palace,Chelsea,2020-21,A,0.7555866261273305,0.7685978233231325,Tuned Logistic Regression,-0.013011197195802016
2020-21,2021-04-10,Liverpool,Aston Villa,2020-21,H,0.21422097433357631,0.24654378346694253,Tuned Logistic Regression,-0.032322809133366215
2020-21,2021-04-10,Man City,Leeds,2020-21,A,3.8058207749995834,3.7459441663418462,Tuned Logistic Regression,0.05987660865773714
2020-21,2021-04-11,Burnley,Newcastle,2020-21,A,1.5780359168277034,1.5166503783136203,Tuned Logistic Regression,0.06138553851408313
2020-21,2021-04-11,Sheffield United,Arsenal,2020-21,A,0.5946588024847125,0.6404518219307371,Tuned Logistic Regression,-0.04579301944602465
2020-21,2021-04-11,Tottenham,Man United,2020-21,A,0.9998930598163343,0.9751923708059479,Tuned Logistic Regression,0.024700689010386356
2020-21,2021-04-11,West Ham,Leicester,2020-21,H,0.6889356733771272,0.9440950560898906,Tuned Logistic Regression,-0.2551593827127634
2020-21,2021-04-12,Brighton,Everton,2020-21,D,1.945014640153165,1.376678475944636,Tuned Logistic Regression,0.568336164208529
2020-21,2021-04-12,West Brom,Southampton,2020-21,H,1.0826529343146567,1.1823153612720534,Tuned Logistic Regression,-0.09966242695739669
2020-21,2021-04-16,Everton,Tottenham,2020-21,D,1.042653085193234,1.2096947187708829,Tuned Logistic Regression,-0.16704163357764878
2020-21,2021-04-17,Newcastle,West Ham,2020-21,H,1.2428275052724262,1.4281129455483164,Tuned Logistic Regression,-0.1852854402758901
2020-21,2021-04-17,Wolves,Sheffield United,2020-21,H,0.237703369634918,0.3527953507977381,Tuned Logistic Regression,-0.1150919811628201
2020-21,2021-04-18,Arsenal,Fulham,2020-21,D,1.2869811266041171,1.6189413428983277,Tuned Logistic Regression,-0.3319602162942106
2020-21,2021-04-18,Man United,Burnley,2020-21,H,0.2151220603258741,0.28781249626473565,Tuned Logistic Regression,-0.07269043593886154
2020-21,2021-04-19,Leeds,Liverpool,2020-21,D,1.5495141563193024,1.3954034648684206,Tuned Logistic Regression,0.15411069145088185
2020-21,2021-04-20,Chelsea,Brighton,2020-21,D,1.350205607977791,1.7173247791278476,Tuned Logistic Regression,-0.36711917115005654
2020-21,2021-04-21,Aston Villa,Man City,2020-21,A,0.5840429790762901,0.530882685930307,Tuned Logistic Regression,0.05316029314598314
2020-21,2021-04-21,Tottenham,Southampton,2020-21,H,0.2657673253389462,0.3528836584613846,Tuned Logistic Regression,-0.08711633312243838
2020-21,2021-04-22,Leicester,West Brom,2020-21,H,0.24542809238988347,0.28292897552578633,Tuned Logistic Regression,-0.03750088313590286
2020-21,2021-04-23,Arsenal,Everton,2020-21,A,1.7103779891696214,1.677070493291884,Tuned Logistic Regression,0.03330749587773729
2020-21,2021-04-24,Liverpool,Newcastle,2020-21,D,1.6311423146607098,1.7910082517168684,Tuned Logistic Regression,-0.1598659370561586
2020-21,2021-04-24,Sheffield United,Brighton,2020-21,H,1.3431374407461745,1.1075893093718505,Tuned Logistic Regression,0.23554813137432395
2020-21,2021-04-24,West Ham,Chelsea,2020-21,A,1.3811450203927016,0.982441056381355,Tuned Logistic Regression,0.39870396401134656
2020-21,2021-04-25,Aston Villa,West Brom,2020-21,D,1.2241479112967089,1.3019361211700873,Tuned Logistic Regression,-0.07778820987337842
2020-21,2021-04-25,Leeds,Man United,2020-21,D,1.5353491731855282,1.3966431062228584,Tuned Logistic Regression,0.13870606696266985
2020-21,2021-04-25,Wolves,Burnley,2020-21,A,1.6086444183925646,1.4429950679603778,Tuned Logistic Regression,0.16564935043218676
2020-21,2021-04-26,Leicester,Crystal Palace,2020-21,H,0.20588849419699257,0.32124027092678487,Tuned Logistic Regression,-0.1153517767297923
2020-21,2021-04-30,Southampton,Leicester,2020-21,D,1.3213512376780518,1.332995262509393,Tuned Logistic Regression,-0.011644024831341193
2020-21,2021-05-01,Brighton,Leeds,2020-21,H,0.8715691064375156,0.888096004504994,Tuned Logistic Regression,-0.016526898067478424
2020-21,2021-05-01,Chelsea,Fulham,2020-21,H,0.18322651816491883,0.23232224537489377,Tuned Logistic Regression,-0.04909572720997493
2020-21,2021-05-01,Crystal Palace,Man City,2020-21,A,0.4062738419174262,0.4020334346143518,Tuned Logistic Regression,0.0042404073030744005
2020-21,2021-05-01,Everton,Aston Villa,2020-21,A,2.0544767898399368,1.7281399383385687,Tuned Logistic Regression,0.32633685150136804
2020-21,2021-05-02,Newcastle,Arsenal,2020-21,A,1.0009336714255745,0.7461721433481998,Tuned Logistic Regression,0.25476152807737473
2020-21,2021-05-02,Tottenham,Sheffield United,2020-21,H,0.17351411450302148,0.2170319114178976,Tuned Logistic Regression,-0.04351779691487612
2020-21,2021-05-03,Burnley,West Ham,2020-21,A,1.0546119960976459,1.0884808086883995,Tuned Logistic Regression,-0.03386881259075358
2020-21,2021-05-03,West Brom,Wolves,2020-21,D,1.4243850693931825,1.4220179296806366,Tuned Logistic Regression,0.0023671397125459848
2020-21,2021-05-07,Leicester,Newcastle,2020-21,A,2.5690876510770413,2.0655202773949255,Tuned Logistic Regression,0.5035673736821158
