Season,Date,HomeTeam,AwayTeam,Fold,EvaluationSeason,ActualHomeGoals,ActualAwayGoals,ExpectedHomeGoals,ExpectedAwayGoals
2024-25,2024-11-02,Newcastle,Arsenal,5,2024-25,1,0,1.2260197291349098,2.1009631378441895
2024-25,2024-11-02,Nott'm Forest,West Ham,5,2024-25,3,0,1.5579819814024825,1.2258629081884849
2024-25,2024-11-02,Southampton,Everton,5,2024-25,1,0,1.0205860202606978,1.4903954468287317
2024-25,2024-11-02,Wolves,Crystal Palace,5,2024-25,2,2,1.2678789242895947,1.4676411547803043
2024-25,2024-11-03,Man United,Chelsea,5,2024-25,1,1,1.478920682527483,1.4576592337087448
2024-25,2024-11-03,Tottenham,Aston Villa,5,2024-25,4,1,1.6223188053374007,1.2263835388152167
2024-25,2024-11-04,Fulham,Brentford,5,2024-25,2,1,1.6442252928557914,1.3771505156856947
2024-25,2024-11-09,Brentford,Bournemouth,5,2024-25,3,2,1.4059385935509392,1.4161751637379743
2024-25,2024-11-09,Brighton,Man City,5,2024-25,2,1,1.1210809308163525,2.1497596088158923
2024-25,2024-11-09,Crystal Palace,Fulham,5,2024-25,0,2,1.360921676877546,1.1635238246000328
2024-25,2024-11-09,Liverpool,Aston Villa,5,2024-25,2,0,2.3025602637868676,0.9652445406014584
2024-25,2024-11-09,West Ham,Everton,5,2024-25,0,0,1.533687799266113,1.092696069732156
2024-25,2024-11-09,Wolves,Southampton,5,2024-25,2,0,1.6699154091760116,0.8718765872138355
2024-25,2024-11-10,Chelsea,Arsenal,5,2024-25,1,1,1.5925501927798607,1.378299774594209
2024-25,2024-11-10,Man United,Leicester,5,2024-25,3,0,1.9300815327655745,1.0235215390061911
2024-25,2024-11-10,Nott'm Forest,Newcastle,5,2024-25,1,3,1.4341532540340232,1.2994689559648283
2024-25,2024-11-10,Tottenham,Ipswich,5,2024-25,1,2,1.9615533050343867,0.7928349216694012
2024-25,2024-11-23,Arsenal,Nott'm Forest,5,2024-25,3,0,2.742345652854549,0.8101959119798823
2024-25,2024-11-23,Aston Villa,Crystal Palace,5,2024-25,2,2,1.9075557996932446,0.876524289406011
2024-25,2024-11-23,Bournemouth,Brighton,5,2024-25,1,2,1.4668489603400698,1.343959321331164
2024-25,2024-11-23,Everton,Brentford,5,2024-25,0,0,1.4780634598287101,1.2508125001389687
2024-25,2024-11-23,Fulham,Wolves,5,2024-25,1,4,1.7261576987693132,1.0171621517010843
2024-25,2024-11-23,Leicester,Chelsea,5,2024-25,1,2,1.1169661005748193,1.8337387913976728
2024-25,2024-11-23,Man City,Tottenham,5,2024-25,0,4,2.5584716705575623,1.0348242741681115
2024-25,2024-11-24,Ipswich,Man United,5,2024-25,1,1,1.3111777211516058,1.5218724073266263
2024-25,2024-11-24,Southampton,Liverpool,5,2024-25,2,3,0.6675029863113955,2.6476357624682505
2024-25,2024-11-25,Newcastle,West Ham,5,2024-25,0,2,1.7143088295735927,1.0214373257364346
2024-25,2024-11-29,Brighton,Southampton,5,2024-25,1,1,2.1895339387437174,0.7021340866867981
2024-25,2024-11-30,Brentford,Leicester,5,2024-25,4,1,1.7637847481631606,1.3395209680114417
2024-25,2024-11-30,Crystal Palace,Newcastle,5,2024-25,1,1,1.1473904542081328,1.4459190964235131
2024-25,2024-11-30,Nott'm Forest,Ipswich,5,2024-25,1,0,1.424758562496914,1.0397663157200374
2024-25,2024-11-30,West Ham,Arsenal,5,2024-25,2,5,1.1638150024557152,2.071541926528579
2024-25,2024-11-30,Wolves,Bournemouth,5,2024-25,2,4,1.3536156735426785,1.2807009101067253
2024-25,2024-12-01,Chelsea,Aston Villa,5,2024-25,3,0,2.005398295926058,1.1011332305517654
2024-25,2024-12-01,Liverpool,Man City,5,2024-25,2,0,1.750820731000581,1.40396773599617
2024-25,2024-12-01,Man United,Everton,5,2024-25,4,0,1.7693209350053887,0.971826020201015
2024-25,2024-12-01,Tottenham,Fulham,5,2024-25,1,1,1.9822491585204676,0.9487311480501404
2024-25,2024-12-03,Ipswich,Crystal Palace,5,2024-25,0,1,1.4690102895015655,1.0806869478664667
2024-25,2024-12-03,Leicester,West Ham,5,2024-25,3,1,1.389777921634432,1.174461320731981
2024-25,2024-12-04,Arsenal,Man United,5,2024-25,2,0,2.124107411423367,1.1022101549792462
2024-25,2024-12-04,Aston Villa,Brentford,5,2024-25,3,1,2.0574837409048214,0.9845993044135556
2024-25,2024-12-04,Everton,Wolves,5,2024-25,4,0,1.5814701022272621,0.9101660373148649
2024-25,2024-12-04,Man City,Nott'm Forest,5,2024-25,3,0,3.1994848330680865,0.6919551679860783
2024-25,2024-12-04,Newcastle,Liverpool,5,2024-25,3,3,1.0447512797492413,2.0725006890172755
2024-25,2024-12-04,Southampton,Chelsea,5,2024-25,1,5,0.6835929013907611,2.291316027270362
2024-25,2024-12-05,Bournemouth,Tottenham,5,2024-25,1,0,1.1959986060136227,1.7386982085713787
2024-25,2024-12-05,Fulham,Brighton,5,2024-25,3,1,1.5267657595192987,1.4074338529777928
2024-25,2024-12-07,Aston Villa,Southampton,5,2024-25,1,0,2.278308575842746,0.5573280621435514
2024-25,2024-12-07,Brentford,Newcastle,5,2024-25,4,2,1.4507600957416056,1.4352432106545696
2024-25,2024-12-07,Crystal Palace,Man City,5,2024-25,2,2,0.8607650643845642,2.2926932009066454
2024-25,2024-12-07,Man United,Nott'm Forest,5,2024-25,2,3,1.6863014454263237,0.964160163048831
2024-25,2024-12-08,Fulham,Arsenal,5,2024-25,1,1,1.0212051184351967,1.8310548945521274
2024-25,2024-12-08,Ipswich,Bournemouth,5,2024-25,1,2,1.1588269949310468,1.4128422129625848
2024-25,2024-12-08,Leicester,Brighton,5,2024-25,2,2,1.1045106783179843,1.6347133184736524
2024-25,2024-12-08,Tottenham,Chelsea,5,2024-25,3,4,1.4239042749516473,1.3954972303326107
2024-25,2024-12-09,West Ham,Wolves,5,2024-25,2,1,1.7334913869270543,1.1133437422760755
2024-25,2024-12-14,Arsenal,Everton,5,2024-25,0,0,2.713034716659156,0.7301192985853293
2024-25,2024-12-14,Liverpool,Fulham,5,2024-25,2,2,2.430657727556537,0.7953331330138493
2024-25,2024-12-14,Newcastle,Leicester,5,2024-25,4,0,2.1113289511886677,1.0175318092771357
2024-25,2024-12-14,Nott'm Forest,Aston Villa,5,2024-25,2,1,1.4485165410602248,1.3814475088862044
2024-25,2024-12-14,Wolves,Ipswich,5,2024-25,1,2,1.3738207211469133,1.156647303269812
2024-25,2024-12-15,Brighton,Crystal Palace,5,2024-25,1,3,1.7837874488317045,1.0281621953613609
2024-25,2024-12-15,Chelsea,Brentford,5,2024-25,2,1,2.211922085097115,0.8674960516596261
2024-25,2024-12-15,Man City,Man United,5,2024-25,1,2,2.5843232400063862,1.005624884246291
2024-25,2024-12-15,Southampton,Tottenham,5,2024-25,0,5,1.0032627748984673,2.251563188760061
2024-25,2024-12-16,Bournemouth,West Ham,5,2024-25,1,1,1.6199009929702686,1.2173357835298475
2024-25,2024-12-21,Aston Villa,Man City,5,2024-25,2,1,1.5279926662232057,1.7955916829497514
2024-25,2024-12-21,Brentford,Nott'm Forest,5,2024-25,0,2,1.4979222051593253,1.4732927315781688
2024-25,2024-12-21,Crystal Palace,Arsenal,5,2024-25,1,5,0.9991808221900579,2.0402889026957722
2024-25,2024-12-21,Ipswich,Newcastle,5,2024-25,0,4,1.1961564597230052,1.6919003845168956
2024-25,2024-12-21,West Ham,Brighton,5,2024-25,1,1,1.4360630274677648,1.4460352509950072
2024-25,2024-12-22,Everton,Chelsea,5,2024-25,0,0,1.0098837023546912,1.9240231376754862
2024-25,2024-12-22,Fulham,Southampton,5,2024-25,0,0,2.303083222572734,0.6909873649918279
2024-25,2024-12-22,Leicester,Wolves,5,2024-25,0,3,1.5870440888929995,1.2153215540732354
2024-25,2024-12-22,Man United,Bournemouth,5,2024-25,0,3,1.6755259245496148,1.1653251472759498
2024-25,2024-12-22,Tottenham,Liverpool,5,2024-25,3,6,1.36304065831848,1.9208471490448258
2024-25,2024-12-26,Bournemouth,Crystal Palace,5,2024-25,0,0,1.59273517698537,1.0546645452880306
2024-25,2024-12-26,Chelsea,Fulham,5,2024-25,1,2,2.142534550790491,0.9940626444153906
2024-25,2024-12-26,Liverpool,Leicester,5,2024-25,3,1,3.252201423779808,0.6867932599574164
2024-25,2024-12-26,Man City,Everton,5,2024-25,1,1,2.4344073164607996,0.848315165671376
2024-25,2024-12-26,Newcastle,Aston Villa,5,2024-25,3,0,1.8199965041307382,1.1451942880591526
2024-25,2024-12-26,Nott'm Forest,Tottenham,5,2024-25,1,0,1.410844011454672,1.6839935504861996
2024-25,2024-12-26,Southampton,West Ham,5,2024-25,0,1,1.1022449860212196,1.728622378717107
2024-25,2024-12-26,Wolves,Man United,5,2024-25,2,0,1.2189233311381935,1.7419389640731902
2024-25,2024-12-27,Arsenal,Ipswich,5,2024-25,1,0,2.905199935698381,0.6144578166345487
2024-25,2024-12-27,Brighton,Brentford,5,2024-25,0,0,1.7613716785849947,1.2599013994419377
2024-25,2024-12-29,Crystal Palace,Southampton,5,2024-25,2,1,2.0769831842354978,0.6283204992208041
2024-25,2024-12-29,Everton,Nott'm Forest,5,2024-25,0,2,1.1808649945054437,1.0097298020822958
2024-25,2024-12-29,Fulham,Bournemouth,5,2024-25,2,2,1.5293313732625184,1.017511709035638
2024-25,2024-12-29,Leicester,Man City,5,2024-25,0,2,0.9295172751397197,2.1574673730846894
2024-25,2024-12-29,Tottenham,Wolves,5,2024-25,2,2,2.2535987431779914,0.9520436381420877
2024-25,2024-12-29,West Ham,Liverpool,5,2024-25,0,5,1.1099519832605014,2.414956154347436
2024-25,2024-12-30,Aston Villa,Brighton,5,2024-25,2,2,1.564930364480676,1.3054155058670545
2024-25,2024-12-30,Ipswich,Chelsea,5,2024-25,2,0,1.0471625919581722,1.7242405618590761
2024-25,2024-12-30,Man United,Newcastle,5,2024-25,0,2,1.4592511889993829,1.7349363519115784
2024-25,2025-01-01,Brentford,Arsenal,5,2024-25,1,3,1.061841565633628,2.5631526023660625
2024-25,2025-01-04,Aston Villa,Leicester,5,2024-25,2,1,2.0742736521062928,0.770056111544778
2024-25,2025-01-04,Bournemouth,Everton,5,2024-25,1,0,1.496761849947323,0.9777447853198389
2024-25,2025-01-04,Brighton,Arsenal,5,2024-25,1,1,1.0714086757862806,2.0032217901889373
2024-25,2025-01-04,Crystal Palace,Chelsea,5,2024-25,1,1,1.300001522347779,1.5363992583797421
2024-25,2025-01-04,Man City,West Ham,5,2024-25,4,1,2.7577708072389693,0.656574633435013
2024-25,2025-01-04,Southampton,Brentford,5,2024-25,0,5,0.9502029667391437,1.8112364578856246
2024-25,2025-01-04,Tottenham,Newcastle,5,2024-25,1,2,1.887406582844099,1.4697790460278224
2024-25,2025-01-05,Fulham,Ipswich,5,2024-25,2,2,1.8171688925743081,0.7734470129431507
2024-25,2025-01-05,Liverpool,Man United,5,2024-25,2,2,2.89559570756939,0.7966130507181741
2024-25,2025-01-06,Wolves,Nott'm Forest,5,2024-25,0,3,1.1593471604490653,1.265387148967694
2024-25,2025-01-14,Brentford,Man City,5,2024-25,2,2,1.349580980818305,2.007133431893705
2024-25,2025-01-14,Chelsea,Bournemouth,5,2024-25,2,2,1.9856183569972943,1.009489092694291
2024-25,2025-01-14,Nott'm Forest,Liverpool,5,2024-25,1,1,1.1635935954616872,2.370969362294511
2024-25,2025-01-14,West Ham,Fulham,5,2024-25,3,2,1.521531260416379,1.337431220462025
2024-25,2025-01-15,Arsenal,Tottenham,5,2024-25,2,1,2.586196209727019,0.8910394328734047
2024-25,2025-01-15,Everton,Aston Villa,5,2024-25,0,1,1.2968561188285572,1.21901171071591
2024-25,2025-01-15,Leicester,Crystal Palace,5,2024-25,0,2,1.2827462291087093,1.4579991853075724
2024-25,2025-01-15,Newcastle,Wolves,5,2024-25,3,0,2.2275929062040056,0.7932400399807432
2024-25,2025-01-16,Ipswich,Brighton,5,2024-25,0,2,1.3478059736135048,1.4509931003521952
2024-25,2025-01-16,Man United,Southampton,5,2024-25,3,1,2.340229657786988,0.6119998501151187
2024-25,2025-01-18,Arsenal,Aston Villa,5,2024-25,2,2,2.3202505344350888,0.6984554212392622
2024-25,2025-01-18,Brentford,Liverpool,5,2024-25,0,2,1.1579992055441886,2.6355850368221123
2024-25,2025-01-18,Leicester,Fulham,5,2024-25,0,2,1.263850989561686,1.2815157635092689
2024-25,2025-01-18,Newcastle,Bournemouth,5,2024-25,1,4,2.0937658081104003,0.7731150082409396
2024-25,2025-01-18,West Ham,Crystal Palace,5,2024-25,0,2,1.4521106918328817,1.405906746740418
2024-25,2025-01-19,Everton,Tottenham,5,2024-25,3,2,1.2974055453871143,1.356727580845309
2024-25,2025-01-19,Ipswich,Man City,5,2024-25,0,6,1.0087871795650956,1.7779048748278228
2024-25,2025-01-19,Man United,Brighton,5,2024-25,1,3,1.646812889356041,1.0604676584770565
2024-25,2025-01-19,Nott'm Forest,Southampton,5,2024-25,3,2,2.025566171994755,0.7067609738627194
2024-25,2025-01-20,Chelsea,Wolves,5,2024-25,3,1,2.2223435650782655,0.7886359053664742
2024-25,2025-01-25,Bournemouth,Nott'm Forest,5,2024-25,5,0,1.3223357700768579,1.0964695659667485
2024-25,2025-01-25,Brighton,Everton,5,2024-25,0,1,1.7244970870061387,0.9568928674006689
2024-25,2025-01-25,Liverpool,Ipswich,5,2024-25,4,1,3.2474884086116242,0.5346068069174075
2024-25,2025-01-25,Man City,Chelsea,5,2024-25,3,1,2.1428059115260147,1.0365597183928494
2024-25,2025-01-25,Southampton,Newcastle,5,2024-25,1,3,0.9445276955696872,2.238005319144052
2024-25,2025-01-25,Wolves,Arsenal,5,2024-25,0,1,0.9035329899604247,2.388134319541124
2024-25,2025-01-26,Aston Villa,West Ham,5,2024-25,1,1,2.0969570071597046,0.9191729450849617
2024-25,2025-01-26,Crystal Palace,Brentford,5,2024-25,1,2,1.8342715483766847,1.2204363441421997
2024-25,2025-01-26,Fulham,Man United,5,2024-25,0,1,1.7814659997102378,1.2208088570087796
2024-25,2025-01-26,Tottenham,Leicester,5,2024-25,1,2,2.2666618247875276,0.7997463831181788
2024-25,2025-02-01,Bournemouth,Liverpool,5,2024-25,0,2,1.1431694284923675,2.0835726250847997
2024-25,2025-02-01,Everton,Leicester,5,2024-25,4,0,1.5838561958148782,0.9963061721104144
2024-25,2025-02-01,Ipswich,Southampton,5,2024-25,1,2,1.722052654725076,0.9623579225382609
2024-25,2025-02-01,Newcastle,Fulham,5,2024-25,1,2,1.9022503481967508,0.9971988919582628
2024-25,2025-02-01,Nott'm Forest,Brighton,5,2024-25,7,0,1.4747928063740858,1.3728711740784347
2024-25,2025-02-01,Wolves,Aston Villa,5,2024-25,2,0,1.1097531386150867,1.5219586083491201
2024-25,2025-02-02,Arsenal,Man City,5,2024-25,5,1,1.803282570154151,1.489874586495593
2024-25,2025-02-02,Brentford,Tottenham,5,2024-25,0,2,1.6310076019429385,1.3899843247512804
2024-25,2025-02-02,Man United,Crystal Palace,5,2024-25,0,2,1.5949612092210652,1.1618695703567745
2024-25,2025-02-03,Chelsea,West Ham,5,2024-25,2,1,2.502368986293316,0.823008791293084
2024-25,2025-02-12,Everton,Liverpool,5,2024-25,2,2,1.0055356996677018,2.0362837325373393
2024-25,2025-02-14,Brighton,Chelsea,5,2024-25,3,0,1.3526473231694383,1.3650733499623766
2024-25,2025-02-15,Aston Villa,Ipswich,5,2024-25,1,1,2.137623078243659,0.7675273268038265
2024-25,2025-02-15,Crystal Palace,Everton,5,2024-25,1,2,1.4814067641770075,1.2185300918063904
2024-25,2025-02-15,Fulham,Nott'm Forest,5,2024-25,2,1,1.4401384675933704,1.2340786261184307
2024-25,2025-02-15,Leicester,Arsenal,5,2024-25,0,2,0.8053488201967107,2.5805310857124106
2024-25,2025-02-15,Man City,Newcastle,5,2024-25,4,0,2.5994656093937336,0.9229801578209798
2024-25,2025-02-15,Southampton,Bournemouth,5,2024-25,1,3,0.9359322985992691,2.3064221068781796
2024-25,2025-02-15,West Ham,Brentford,5,2024-25,0,1,1.5846470633022192,1.5270296743489842
2024-25,2025-02-16,Liverpool,Wolves,5,2024-25,2,1,3.466079912707295,0.6768442806167493
2024-25,2025-02-16,Tottenham,Man United,5,2024-25,1,0,1.8962066126574162,1.1010698962771055
2024-25,2025-02-19,Aston Villa,Liverpool,5,2024-25,2,2,1.0663994463071396,2.0639719617676002
2024-25,2025-02-21,Leicester,Brentford,5,2024-25,0,4,1.1446348626996565,1.5360640108739891
2024-25,2025-02-22,Arsenal,West Ham,5,2024-25,0,1,2.998315936589544,0.7310951504294834
2024-25,2025-02-22,Aston Villa,Chelsea,5,2024-25,2,1,1.8752194984168884,0.9619600289797725
2024-25,2025-02-22,Bournemouth,Wolves,5,2024-25,0,1,2.037579447123652,0.9398526465429441
2024-25,2025-02-22,Everton,Man United,5,2024-25,2,2,1.4556672606148948,1.182150663233478
2024-25,2025-02-22,Fulham,Crystal Palace,5,2024-25,0,2,1.5094811473542455,1.1987521371476453
2024-25,2025-02-22,Ipswich,Tottenham,5,2024-25,1,4,1.1650021252235927,1.994509309255857
2024-25,2025-02-22,Southampton,Brighton,5,2024-25,0,4,0.9720042449986023,2.0467575388656307
2024-25,2025-02-23,Man City,Liverpool,5,2024-25,0,2,1.8823309372669539,1.3628901440502834
2024-25,2025-02-23,Newcastle,Nott'm Forest,5,2024-25,4,3,1.6359104847869503,1.223300816462238
2024-25,2025-02-25,Brighton,Bournemouth,5,2024-25,2,1,1.6406230473634127,1.1492653524397718
2024-25,2025-02-25,Chelsea,Southampton,5,2024-25,4,0,2.640453305733796,0.5919600675256073
2024-25,2025-02-25,Crystal Palace,Aston Villa,5,2024-25,4,1,1.5817866592491454,1.0784436582292332
2024-25,2025-02-25,Wolves,Fulham,5,2024-25,1,2,1.1693789136765054,1.1441904721371101
2024-25,2025-02-26,Brentford,Everton,5,2024-25,1,1,1.5024669717606138,1.1067834928197835
2024-25,2025-02-26,Liverpool,Newcastle,5,2024-25,2,0,3.0686548108982987,0.7327353475687557
2024-25,2025-02-26,Man United,Ipswich,5,2024-25,3,2,2.0460527330168903,0.8740915044485612
2024-25,2025-02-26,Nott'm Forest,Arsenal,5,2024-25,0,0,1.3231898146926542,1.7093309887676864
2024-25,2025-02-26,Tottenham,Man City,5,2024-25,0,1,1.3916064199301499,2.0311728208744873
2024-25,2025-02-27,West Ham,Leicester,5,2024-25,2,0,1.860228995923608,0.8687077373424685
2024-25,2025-03-08,Brentford,Aston Villa,5,2024-25,0,1,1.6369714665919404,1.1112996969706288
2024-25,2025-03-08,Brighton,Fulham,5,2024-25,2,1,1.627990797393421,1.017507326771935
2024-25,2025-03-08,Crystal Palace,Ipswich,5,2024-25,1,0,2.201135329077012,0.9096125431228453
2024-25,2025-03-08,Liverpool,Southampton,5,2024-25,3,1,4.451930714184904,0.45615433729627486
2024-25,2025-03-08,Nott'm Forest,Man City,5,2024-25,1,0,1.416533829474513,1.8641822043012723
2024-25,2025-03-08,Wolves,Everton,5,2024-25,1,1,1.174952892895063,1.2485459726298505
2024-25,2025-03-09,Chelsea,Leicester,5,2024-25,1,0,2.6980289086099596,0.6401031419768629
2024-25,2025-03-09,Man United,Arsenal,5,2024-25,1,1,1.0192525671556458,1.9738983604801097
2024-25,2025-03-09,Tottenham,Bournemouth,5,2024-25,2,2,1.5644293605728017,1.2881629326923338
2024-25,2025-03-10,West Ham,Newcastle,5,2024-25,0,1,1.2979520913095988,1.4204745179207376
2024-25,2025-03-15,Bournemouth,Brentford,5,2024-25,1,2,1.547578905871658,1.1536962504938573
2024-25,2025-03-15,Everton,West Ham,5,2024-25,1,1,1.5563256347548247,1.1137157126646902
2024-25,2025-03-15,Ipswich,Nott'm Forest,5,2024-25,2,4,0.9909477919308868,2.273426858166998
2024-25,2025-03-15,Man City,Brighton,5,2024-25,2,2,2.309395447979498,0.944571840693233
2024-25,2025-03-15,Southampton,Wolves,5,2024-25,1,2,0.9977340253548934,1.7819504918072464
2024-25,2025-03-16,Arsenal,Chelsea,5,2024-25,1,0,2.045701219585261,1.0472498600379125
2024-25,2025-03-16,Fulham,Tottenham,5,2024-25,2,0,1.5242724088412387,1.3172011530801944
2024-25,2025-03-16,Leicester,Man United,5,2024-25,0,3,1.07067399714748,1.7710064313593774
2024-25,2025-04-01,Arsenal,Fulham,5,2024-25,2,1,2.4727879987904133,0.8077645651831447
2024-25,2025-04-01,Nott'm Forest,Man United,5,2024-25,1,0,1.8194665130925376,1.2403797803472218
2024-25,2025-04-01,Wolves,West Ham,5,2024-25,1,0,1.3425868923733677,1.211048664022341
2024-25,2025-04-02,Bournemouth,Ipswich,5,2024-25,1,2,1.9258544273973675,0.9013895740873809
2024-25,2025-04-02,Brighton,Aston Villa,5,2024-25,0,3,1.5656958541533943,1.0936465240496416
2024-25,2025-04-02,Liverpool,Everton,5,2024-25,1,0,2.778729723596205,0.7190217696715935
2024-25,2025-04-02,Man City,Leicester,5,2024-25,2,0,3.235767085361388,0.5488724413131766
2024-25,2025-04-02,Newcastle,Brentford,5,2024-25,2,1,1.8734044181705147,1.0621596255780696
2024-25,2025-04-02,Southampton,Crystal Palace,5,2024-25,1,1,0.8676114080930033,2.230229802232823
2024-25,2025-04-03,Chelsea,Tottenham,5,2024-25,1,0,1.748873376421988,1.1946583657258503
2024-25,2025-04-05,Aston Villa,Nott'm Forest,5,2024-25,2,1,1.8611683636386258,1.0826272609407903
2024-25,2025-04-05,Crystal Palace,Brighton,5,2024-25,2,1,1.4943060984080292,1.1098739476891075
2024-25,2025-04-05,Everton,Arsenal,5,2024-25,1,1,1.1481121164598904,1.5579526318604564
2024-25,2025-04-05,Ipswich,Wolves,5,2024-25,1,2,1.4822467539406923,1.120489169632776
2024-25,2025-04-05,West Ham,Bournemouth,5,2024-25,2,2,1.1623740852163116,1.6501487973851783
2024-25,2025-04-06,Brentford,Chelsea,5,2024-25,0,0,1.163595640600073,1.6813918679841335
2024-25,2025-04-06,Fulham,Liverpool,5,2024-25,3,2,1.0070218213498796,1.8928414173169854
2024-25,2025-04-06,Man United,Man City,5,2024-25,0,0,1.4211311963402313,1.8230559807472613
2024-25,2025-04-06,Tottenham,Southampton,5,2024-25,3,1,2.494872867665656,0.5729995493826664
2024-25,2025-04-07,Leicester,Newcastle,5,2024-25,0,3,0.9485704672686229,1.948585873241927
2024-25,2025-04-12,Arsenal,Brentford,5,2024-25,1,1,2.493961188601193,0.8065611328201673
2024-25,2025-04-12,Brighton,Leicester,5,2024-25,2,2,1.977729724821425,0.7849082712554022
2024-25,2025-04-12,Man City,Crystal Palace,5,2024-25,5,2,2.1147520846756205,0.8770936201386992
2024-25,2025-04-12,Nott'm Forest,Everton,5,2024-25,0,1,1.621974066267427,1.096324631664112
2024-25,2025-04-12,Southampton,Aston Villa,5,2024-25,0,3,0.8772163957921388,2.076758067044493
2024-25,2025-04-13,Chelsea,Ipswich,5,2024-25,2,2,1.928234309231577,0.8237772555653504
2024-25,2025-04-13,Liverpool,West Ham,5,2024-25,2,1,2.793624748972511,0.7355760150596059
2024-25,2025-04-13,Newcastle,Man United,5,2024-25,4,1,1.773606097297356,1.0909528393211707
2024-25,2025-04-13,Wolves,Tottenham,5,2024-25,4,2,1.2299024046441547,1.4376568579290776
2024-25,2025-04-14,Bournemouth,Fulham,5,2024-25,1,0,1.5361350591908363,1.076850102490676
2024-25,2025-04-16,Newcastle,Crystal Palace,5,2024-25,5,0,2.2577195622406956,0.8515965366855691
2024-25,2025-04-19,Aston Villa,Newcastle,5,2024-25,4,1,1.1981148103118298,1.6377575636542283
2024-25,2025-04-19,Brentford,Brighton,5,2024-25,4,2,1.59888675160295,1.2246203566402274
2024-25,2025-04-19,Crystal Palace,Bournemouth,5,2024-25,0,0,1.6292658361431207,1.152882431847635
2024-25,2025-04-19,Everton,Man City,5,2024-25,0,2,1.3703070300925893,1.7195213062337094
2024-25,2025-04-19,West Ham,Southampton,5,2024-25,1,1,1.90986965732643,0.8563572047472601
2024-25,2025-04-20,Fulham,Chelsea,5,2024-25,1,2,1.3428732970611008,1.313141728205603
2024-25,2025-04-20,Ipswich,Arsenal,5,2024-25,0,4,0.8400913095872315,2.3147251949741
2024-25,2025-04-20,Leicester,Liverpool,5,2024-25,0,1,0.7877996782198599,2.8482895096561465
2024-25,2025-04-20,Man United,Wolves,5,2024-25,0,1,1.6930661167185033,0.9944500771493335
2024-25,2025-04-21,Tottenham,Nott'm Forest,5,2024-25,1,2,1.7769646884173298,1.2202177375146206
2024-25,2025-04-22,Man City,Aston Villa,5,2024-25,2,1,2.1348757717574354,0.7897353486473823
2024-25,2025-04-23,Arsenal,Crystal Palace,5,2024-25,2,2,3.00358232125238,0.6758614231381561
2024-25,2025-04-26,Brighton,West Ham,5,2024-25,3,2,1.8118995504797826,1.110717445156792
2024-25,2025-04-26,Chelsea,Everton,5,2024-25,1,0,1.7236056415280514,1.0678617784420317
2024-25,2025-04-26,Newcastle,Ipswich,5,2024-25,3,0,2.5779306195351253,0.7735817439339174
2024-25,2025-04-26,Southampton,Fulham,5,2024-25,1,2,0.8682289262291846,1.9680885515183564
2024-25,2025-04-26,Wolves,Leicester,5,2024-25,3,0,1.692012295045135,0.9188544729468501
2024-25,2025-04-27,Bournemouth,Man United,5,2024-25,1,1,1.6499733429808243,1.129997431801817
2024-25,2025-04-27,Liverpool,Tottenham,5,2024-25,5,1,2.4910040881358757,0.9533355764603458
2024-25,2025-05-01,Nott'm Forest,Brentford,5,2024-25,0,2,1.6668877079863234,1.1393361689842658
2024-25,2025-05-02,Man City,Wolves,5,2024-25,1,0,2.5581224295371725,0.7559440632528197
2024-25,2025-05-03,Arsenal,Bournemouth,5,2024-25,1,2,2.6903580639464924,0.8323336827037884
2024-25,2025-05-03,Aston Villa,Fulham,5,2024-25,1,0,1.9310357642260094,1.1598912778743646
2024-25,2025-05-03,Everton,Ipswich,5,2024-25,2,2,2.094122771751432,0.9040638686318063
2024-25,2025-05-03,Leicester,Southampton,5,2024-25,2,0,1.3723731432971786,1.1774528235362558
2024-25,2025-05-04,Brentford,Man United,5,2024-25,4,3,1.9165657451617981,1.016977973148241
2024-25,2025-05-04,Brighton,Newcastle,5,2024-25,1,1,1.2280604926313448,1.8379665162253565
2024-25,2025-05-04,Chelsea,Liverpool,5,2024-25,3,1,1.2538634497873138,1.6463826615366508
2024-25,2025-05-04,West Ham,Tottenham,5,2024-25,1,1,1.4527455612425961,1.5169428222799455
2024-25,2025-05-05,Crystal Palace,Nott'm Forest,5,2024-25,1,1,1.8736474529479605,1.3174840350752028
2024-25,2025-05-10,Bournemouth,Aston Villa,5,2024-25,0,1,1.3757891553780264,1.1963286410807197
2024-25,2025-05-10,Fulham,Everton,5,2024-25,1,3,1.5533951131083008,1.3492937109558683
2024-25,2025-05-10,Ipswich,Brentford,5,2024-25,0,1,1.1248081364181102,1.660019203264836
2024-25,2025-05-10,Southampton,Man City,5,2024-25,0,0,0.5871254862025209,2.850181427747391
2024-25,2025-05-10,Wolves,Brighton,5,2024-25,0,2,1.5128790656697881,1.4905638790967883
2024-25,2025-05-11,Liverpool,Arsenal,5,2024-25,2,2,1.8996857673257104,1.4313887018940263
2024-25,2025-05-11,Man United,West Ham,5,2024-25,0,2,1.8113307685883684,1.1525357385872452
2024-25,2025-05-11,Newcastle,Chelsea,5,2024-25,2,0,1.8535139710358628,1.1445469985584613
2024-25,2025-05-11,Nott'm Forest,Leicester,5,2024-25,2,2,1.9884192396120632,0.7956004407886992
2024-25,2025-05-11,Tottenham,Crystal Palace,5,2024-25,0,2,1.689490745005987,1.385486359433137
